source,target,value
hall,Crabbe,8
hall,Dumbledore,56
hall,Ginny,12
hall,Hagrid,8
hall,Hall,2
hall,Harry,4
hall,Harry Potter,4
hall,Loony,4
hall,Luna,12
hall,Peeves,8
hall,Ron,12
hall,Seamus,4
hall,Slughorn,4
hall,Snape,8
hall,day,4
hall,the,103
handsome,Augusta,4
handsome,Draco Malfoy,8
handsome,Dumbledore,40
handsome,Fleur,6
handsome,Harry,16
handsome,Harry Potter,6
handsome,Hermione,12
handsome,Seamus,4
handsome,Slughorn,7
handsome,Tom,3
handsome,day,4
handsome,the,118
holly,Harry,4
holly,able,8
hope,Albus Dumbledore,8
hope,Bellatrix,4
hope,Draco Malfoy,4
hope,Dumbledore,95
hope,Firenze,4
hope,Ginny,4
hope,Hagrid,8
hope,Harry,27
hope,Harry Potter,20
hope,Hermione,36
hope,Luna,8
hope,Malfoy,6
hope,Marvolo,12
hope,McGonagall,4
hope,Melinda,8
hope,Narcissa,8
hope,Ron,24
hope,Slughorn,12
hope,Snape,4
hope,Voldemort,12
hope,Wilkie Twycross,8
hope,black,16
hope,day,16
hope,face,8
hope,the,165
ice,Bill,4
ice,Harry,16
ice,Mark,4
ice,The,8
kit,Ron,12
kit,handsome,4
kit,the,8
lady,Blaise,4
lady,Harry,20
lady,Neville,12
lady,Ron,12
lady,Slughorn,4
lady,The,1
lady,face,8
lady,the,8
lord,Cecilia,4
lord,Felix,4
lord,Hagrid,4
lord,Harry,4
lord,McGonagall,4
lord,hall,4
lord,the,8
magenta,George,6
magenta,Harry,4
magenta,Hermione,6
magenta,the,3
magic,Dobby,12
magic,Dumbledore,88
magic,George,26
magic,Harry,79
magic,Harry Potter,17
magic,Hermione,32
magic,Magic,8
magic,Malfoy,7
magic,Malkin,3
magic,Marauders,12
magic,Marvolo,4
magic,Merope,12
magic,Morfin,8
magic,Ron,8
magic,Slughorn,7
magic,Snape,8
magic,The,3
magic,ancient,16
magic,black,8
magic,hope,4
magic,the,60
mark,Dumbledore,12
mark,Harper,8
mark,Harry,20
mark,Harry Potter,8
mark,McGonagall,4
mark,Merlin,12
mark,Snape,2
mark,Voldemort,8
mark,the,44
mercy,Dumbledore,12
mercy,Malfoy,3
mercy,Narcissa,4
mercy,the,12
miles,Dumbledore,4
miles,black,4
miles,the,28
modesty,Marvolo,4
modesty,Snape,4
modesty,the,4
nelson,Dobby,8
newspaper,Ginny,12
newspaper,Harry,12
newspaper,Harry Potter,4
newspaper,Hermione,8
newspaper,Ron,12
newspaper,black,4
newspaper,face,4
newspaper,the,4
olive,Harry,12
parry,Ron,4
parry,day,4
parry,the,4
portly,face,8
portly,the,16
pumpkin,Hagrid,12
pumpkin,Harry,16
pumpkin,Harry Potter,12
pumpkin,Hermione,4
pumpkin,Vaisey,4
rich,Dumbledore,12
rich,Harry,3
rich,Slughorn,4
rich,lady,4
rich,the,8
rose,Dumbledore,36
rose,Hagrid,32
rose,Hall,12
rose,Harry,4
rose,Harry Potter,4
rose,Hermione,16
rose,Katie,4
rose,Magic,3
rose,Nick,4
rose,Ron,8
rose,Slughorn,4
rose,black,7
rose,broom,12
rose,day,4
rose,the,76
rosier,Billy Stubbs,3
rosier,Harry,3
rosier,the,4
ruby,Dumbledore,4
ruby,Harry,16
ruby,hall,3
scarlet,Dumbledore,12
scarlet,Ginny,4
scarlet,Harper,4
scarlet,Harry,28
scarlet,Hepzibah,4
scarlet,Hermione,4
scarlet,Malfoy,8
scarlet,Merope,4
scarlet,Morfin,8
scarlet,Myrtle,4
scarlet,angry,4
scarlet,black,4
scarlet,handsome,8
scarlet,hope,8
scarlet,mark,4
scarlet,the,40
scarlet,trolley,8
shifty,Harry,11
shifty,Harry Potter,4
shifty,The,8
spindle,Fawkes,3
spindle,the,8
squawk,Harry,4
squawk,Harry Potter,8
squawk,Sirius,4
squawk,Slughorn,4
squawk,Snape,4
stubby,Harry,4
stubby,Harry Potter,5
stunned,Borgin,8
stunned,Hagrid,4
stunned,Harry,4
stunned,Parkinson,4
stunned,Percy,4
stunned,Ron,24
stunned,Snape,8
stunned,the,111
tall,Crabbe,8
tall,Dumbledore,20
tall,Harry,44
tall,Harry Potter,4
tall,Hermione,24
tall,Luna,8
tall,Malkin,3
tall,Merope,4
tall,Sanguini,4
tall,Zacharias Smith,8
tall,black,36
tall,broom,8
tall,gloomy,4
tall,handsome,20
tall,miles,4
tall,the,26
teddy,Aragog,12
the,Albus,9
the,Albus Dumbledore,3
the,Alecto,6
the,Ambrosius Flume,3
the,Amelia Bones,12
the,Amy Benson,12
the,Amycus,7
the,Ancient,4
the,Aragog,99
the,Argus,3
the,Argus Filch,16
the,Arkie Philpott,6
the,Armando,4
the,Armando Dippet,9
the,Arnold,3
the,Arthur,63
the,Arthur Weasley,12
the,Augusta,12
the,Barnabas,11
the,Bella,18
the,Bellatrix,72
the,Bellatrix Lestrange,8
the,Bill,46
the,Billy,3
the,Black,13
the,Blaise,6
the,Bloody Baron,18
the,Borgin,148
the,Buckbeak,27
the,COLE,6
the,Caractacus Burke,15
the,Cecilia,3
the,Celestina,3
the,Charlie,6
the,Cho,12
the,Cho Chang,16
the,Cole,19
the,Cormac,20
the,Cormac McLaggen,20
the,Cornelius,6
the,Cornelius Fudge,6
the,Crabbe,6
the,Crookshanks,20
the,DRACO,12
the,Dean,57
the,Demelza,100
the,Demelza Robins,6
the,Dennis Bishop,9
the,Dobby,27
the,Dolores,11
the,Dolores Umbridge,4
the,Don,3
the,Draco,258
the,Draco Malfoy,41
the,Dudley,39
the,Dumbledore,1106
the,EILEEN PRINCE,8
the,Eldred Worple,12
the,Eloise Midgen,3
the,Emmeline Vance,9
the,Eric Whalley,12
the,Everard,7
the,Fang,30
the,Fawkes,27
the,Felix,34
the,Fenrir,8
the,Fenrir Greyback,11
the,Firenze,3
the,Fleur,179
the,Fleur Delacour,5
the,Flitwick,9
the,Forbidden,8
the,Forest,12
the,Fred,515
the,Gabrielle,6
the,Gawain Robards,9
the,George,90
the,Ginny,135
the,Godric,6
the,Goyle,12
the,Grawp,3
the,Gregory Goyle,3
the,Gringotts,3
the,Gwenog Jones,8
the,HERMIONE,11
the,Hagrid,203
the,Hall,69
the,Hannah,3
the,Harper,3
the,Harry,6314
the,Harry Potter,4529
the,Hector,6
the,Hepzibah,19
the,Hepzibah Smith,8
the,Herbert,9
the,Herbert Chorley,6
the,Hermione,1599
the,Hermione Granger,3
the,Hope,3
the,Horace,12
the,Horace Slughorn,3
the,Humphrey,9
the,Ice,8
the,Jack Sloper,6
the,Katie,127
the,Katie Bell,48
the,Kreacher,222
the,Lady,36
the,Lavender,61
the,Leanne,23
the,Lee Jordan,4
the,Lestrange,3
the,Libatius,24
the,Lily,23
the,Loony,7
the,Lord,430
the,Lucius Malfoy,12
the,Luna,37
the,Lupin,19
the,MAGIC,9
the,Magic,54
the,Malfoy,877
the,Malkin,27
the,Marcus,12
the,Marietta,3
the,Mark,12
the,Marvolo,19
the,McGonagall,279
the,Merlin,3
the,Merope,99
the,Minerva,12
the,Miss Granger,6
the,Molly,26
the,Montague,11
the,Montgomery,4
the,Morfin,116
the,Mr. Longbottom,3
the,Mr. Weasley,148
the,Mundungus,11
the,Mundungus Fletcher,3
the,Mungo,15
the,Muriel,9
the,Myrtle,17
the,Nagini,5
the,Narcissa,93
the,Narcissa Malfoy,9
the,Neville,268
the,Nick,12
the,Nott,11
the,Nymphadora,8
the,Octavius Pepper,3
the,Odo,9
the,Pansy,8
the,Pansy Parkinson,32
the,Parry,8
the,Parvati,33
the,Parvati Patil,6
the,Peeves,12
the,Percy,27
the,Percy Weasley,3
the,Peter Pettigrew,3
the,Petunia,4
the,Phineas,3
the,Phineas Nigellus Black,3
the,Pigwidgeon,26
the,Pomona,3
the,Quirrell,3
the,Ralph,8
the,Regulus,3
the,Rita Skeeter,12
the,Ritchie Coote,12
the,Romilda,12
the,Romilda Vane,104
the,Ron,307
the,Rosalind,4
the,Rosmerta,104
the,Rufus Scrimgeour,122
the,Rupert,8
the,Sanguini,3
the,Seamus,15
the,Seamus Finnigan,16
the,Severus,19
the,Severus Snape,18
the,Sirius,165
the,Sirius Black,10
the,Slughorn,315
the,Snape,959
the,Susan,12
the,Susan Bones,3
the,Sybill,6
the,THE,17
the,Terry Boot,9
the,The,1935
the,Tom,256
the,Tom Riddle,104
the,Trelawney,105
the,Trevor,4
the,Umbridge,6
the,Uncle,8
the,Urquhart,17
the,VOLDEMORT,3
the,Vaisey,7
the,Vernon,54
the,Vernon Dursley,3
the,Voldemort,132
the,Wilkie Twycross,3
the,Zabini,183
the,Zacharias Smith,9
the,Zonko,4
the,able,317
the,amber,12
the,ancient,8
the,angry,75
the,apothecary,3
the,badger,12
the,bald,3
the,ball,9
the,black,78
the,bloody,15
the,broom,45
the,butterbeer,26
the,clever,6
the,count,56
the,day,55
the,don,9
the,evil,59
the,face,743
the,fallen,40
the,fluffy,4
the,forbidden,30
the,forest,39
the,frank,6
the,gloomy,14
the,gormless,9
the,grant,11
the,grim,23
the,group,27
the,hall,48
the,handsome,32
the,holly,4
the,hope,105
the,ice,14
the,lady,16
the,lord,9
the,magic,123
the,mark,45
the,mercy,6
the,modesty,6
the,newspaper,12
the,olive,4
the,portly,8
the,pumpkin,27
the,rose,17
the,ruby,21
the,scarlet,30
the,shifty,20
the,spindle,4
the,squawk,16
the,stubby,5
the,stunned,9
the,tall,69
the,teddy,4
the,trolley,3
the,uncle,31
the,violet,4
trolley,Arabella Figg,8
trolley,Hermione,16
trolley,Luna,4
trolley,the,32
uncle,Dumbledore,6
uncle,Harry,24
uncle,Morfin,8
uncle,Neville,4
uncle,Pansy,8
uncle,Petunia,8
uncle,Ron,4
uncle,Slughorn,6
uncle,Uncle,8
uncle,Voldemort,12
uncle,the,36
unctuous,Ron,12
violet,Harry,8
violet,Neville,4
violet,Slughorn,4
violet,scarlet,3
violet,the,4
