source,target,value
The,uncle,4
Thorfinn,Ron,4
Thorfinn,the,8
Tom,Harry,20
Tom,Harry Potter,8
Tom,The,9
Tom,the,4
Tom Riddle,Flitwick,8
Tom Riddle,Harry,16
Tom Riddle,Hermione,12
Tom Riddle,scarlet,20
Tom Riddle,the,8
Travers,Bellatrix,28
Travers,Dean,4
Travers,Gringotts,8
Travers,Harry,128
Travers,Hermione,40
Travers,Kingsley,4
Travers,Lestrange,4
Travers,Lupin,4
Travers,Malfoy,4
Travers,Marius,4
Travers,Remus,4
Travers,Ron,48
Travers,The,3
Travers,Umbridge,8
Travers,Xenophilius,4
Travers,hall,12
Travers,the,24
Trelawney,Voldemort,8
Trelawney,the,16
Umbridge,Albert,6
Umbridge,Alderton,3
Umbridge,Alfred Cattermole,8
Umbridge,Arthur Weasley,3
Umbridge,Dumbledore,12
Umbridge,Harry,4
Umbridge,Hermione,48
Umbridge,Mafalda,3
Umbridge,Mary,6
Umbridge,Mr. Weasley,6
Umbridge,Reginald Cattermole,3
Umbridge,THE,6
Umbridge,The,12
Umbridge,Wakanda,3
Umbridge,able,3
Umbridge,black,3
Umbridge,face,7
Umbridge,group,3
Umbridge,hope,3
Umbridge,tall,6
Umbridge,the,239
Uncle,Dedalus,4
Uncle,Dedalus Diggle,11
Uncle,Dudley,28
Uncle,George,6
Uncle,Harry,108
Uncle,Harry Potter,4
Uncle,Hermione,3
Uncle,Hestia,12
Uncle,Kingsley,6
Uncle,Lupin,4
Uncle,Mr. Weasley,4
Uncle,Petunia,44
Uncle,The,31
Uncle,Vernon,30
Uncle,Voldemort,12
Uncle,clever,8
Uncle,the,32
Uncle,uncle,3
Vernon,Dedalus,16
Vernon,Dudley,8
Vernon,Dumbledore,8
Vernon,Hagrid,16
Vernon,Harry,63
Vernon,Kingsley,28
Vernon,Mr. Weasley,4
Vernon,Petunia,8
Vernon,Scabior,11
Vernon,Uncle,100
Vernon,Vernon Dursley,28
Vernon,black,12
Vernon,magic,4
Vernon,the,112
Vernon,uncle,4
Vernon Dursley,Dudley,12
Vernon Dursley,Harry,4
Vernon Dursley,Harry Potter,4
Vernon Dursley,Kingsley,12
Vernon Dursley,Magic,4
Vernon Dursley,Petunia,4
Vernon Dursley,Uncle,4
Vernon Dursley,stunned,4
Vernon Dursley,the,56
Vernon Dursley,uncle,8
Victoire,Teddy,9
Viktor,Dumbledore,3
Viktor,Harry,7
Viktor,Hermione,9
Viktor,Ron,7
Viktor,black,8
Viktor,mark,3
Viktor,the,4
Viktor Krum,mark,4
Viktor Krum,the,8
Voldemort,Aberforth Dumbledore,4
Voldemort,Arthur Weasley,3
Voldemort,Beedle,6
Voldemort,Bellatrix,45
Voldemort,Borgin,3
Voldemort,Buckbeak,6
Voldemort,Cedric,3
Voldemort,Charity,3
Voldemort,Charity Burbage,6
Voldemort,Colin Creevey,6
Voldemort,Dean,3
Voldemort,Dexter,4
Voldemort,Dobby,9
Voldemort,Draco,18
Voldemort,Dumbledore,123
Voldemort,Fenrir Greyback,3
Voldemort,Firenze,3
Voldemort,Fleur,3
Voldemort,Flitwick,3
Voldemort,Forbidden,3
Voldemort,George,6
Voldemort,Godric,21
Voldemort,Griphook,15
Voldemort,HARRY,3
Voldemort,Hagrid,60
Voldemort,Hall,21
Voldemort,Harry,223
Voldemort,Harry Potter,36
Voldemort,Hermione,199
Voldemort,Kreacher,12
Voldemort,Lady,3
Voldemort,Lily,8
Voldemort,Lord,217
Voldemort,Lucius,6
Voldemort,Lucius Malfoy,3
Voldemort,Lupin,15
Voldemort,Magorian,3
Voldemort,Malfoy,27
Voldemort,Mark,4
Voldemort,McGonagall,3
Voldemort,Molly,3
Voldemort,Mr. Weasley,9
Voldemort,Mundungus,3
Voldemort,Nagini,27
Voldemort,Narcissa,9
Voldemort,Neville,19
Voldemort,RON,3
Voldemort,Regulus,9
Voldemort,Ron,16
Voldemort,Salazar Slytherin,3
Voldemort,Scabior,9
Voldemort,Selwyn,3
Voldemort,Severus,13
Voldemort,Severus Snape,3
Voldemort,Sirius,6
Voldemort,Snape,15
Voldemort,Stunned,3
Voldemort,THE,6
Voldemort,Ted,3
Voldemort,The,57
Voldemort,Tom Riddle,12
Voldemort,Vernon,9
Voldemort,able,6
Voldemort,albino peacock,4
Voldemort,black,12
Voldemort,broom,6
Voldemort,brothers,3
Voldemort,dawn,6
Voldemort,day,8
Voldemort,face,42
Voldemort,fallen,10
Voldemort,forest,19
Voldemort,grim,3
Voldemort,holly,3
Voldemort,hope,15
Voldemort,magic,42
Voldemort,mercy,3
Voldemort,newspaper,3
Voldemort,rose,15
Voldemort,scarlet,3
Voldemort,tall,3
Voldemort,the,2105
Wakanda,the,12
Walden Macnair,Harry,8
Walden Macnair,Percy,4
Xenophilius,Beedle the Bard,8
Xenophilius,Fleur,7
Xenophilius,Harry,6
Xenophilius,Harry Potter,6
Xenophilius,Hermione,15
Xenophilius,Luna,70
Xenophilius,Ron,2
Xenophilius,The,17
Xenophilius,face,12
Xenophilius,lady,4
Xenophilius,the,707
Xenophilius Lovegood,Dumbledore,4
Xenophilius Lovegood,Fleur,8
Xenophilius Lovegood,Harry Potter,32
Xenophilius Lovegood,Luna,8
Xenophilius Lovegood,Ron,4
Xenophilius Lovegood,black,4
Xenophilius Lovegood,face,8
Xenophilius Lovegood,the,4
Zacharias Smith,fallen,4
Zacharias Smith,the,20
able,Aberforth,4
able,Bill,20
able,Carrow,4
able,Dirk,3
able,Dobby,4
able,Dumbledore,27
able,Fleur,3
able,George,8
able,Ginny,4
able,Grawp,4
able,Griphook,8
able,Hagrid,4
able,Harry,298
able,Harry Potter,48
able,Hermione,14
able,Lord,3
able,Lupin,8
able,Mafalda,4
able,McGonagall,12
able,Neville,16
able,Petunia,4
able,Ron,48
able,Severus,4
able,Snape,4
able,Ted,12
able,The,123
able,Umbridge,8
able,Voldemort,16
able,doxy,8
able,face,15
able,grim,12
able,magic,7
able,miles,4
able,the,65
aged,Arthur,3
aged,Dumbledore,6
aged,Elphias Doge,3
aged,George,9
aged,Harry,6
aged,Hermione,12
aged,Luna,3
aged,The,3
aged,the,14
albino peacock,the,12
ancient,Amycus,3
ancient,Godric Gryffindor,6
ancient,Hagrid,6
ancient,Harry,6
ancient,Hermione,6
ancient,Lupin,3
ancient,The,3
ancient,Xenophilius,12
ancient,chambers,8
ancient,face,4
ancient,hope,3
ancient,newspaper,3
ancient,the,21
angry,Aberforth,8
angry,Bellatrix,6
angry,Bill,4
angry,Dumbledore,6
angry,Fleur,15
angry,Harry,66
angry,Harry Potter,3
angry,Helena,5
angry,Lupin,3
angry,Mr. Weasley,4
angry,Ron,27
angry,Severus,4
angry,The,20
angry,Voldemort,16
angry,bald,4
angry,clever,4
angry,face,48
angry,the,86
badger,Harry,12
badger,Harry Potter,12
badgered,Harry,12
badgered,Voldemort,4
badgered,the,2
bald,Harry,3
bald,Kingsley,4
bald,Voldemort,12
bald,black,9
bald,the,16
ball,Bellatrix,8
ball,Dumbledore,20
ball,Ginny,8
ball,Hermione,24
ball,James Potter,4
ball,Regulus,8
ball,Ron,12
ball,Trelawney,8
ball,Voldemort,4
ball,the,48
black,Arthur Weasley,3
black,Bathilda,12
black,Dumbledore,19
black,Fleur,2
black,Flitwick,12
black,GRINGOTTS,8
black,Griphook,6
black,HARRY,4
black,Hagrid,20
black,Hedwig,4
black,Hermione,188
black,Kingsley,4
black,Lily,15
black,Luna,8
black,Mafalda,12
black,Ron,20
black,THE,16
black,The,3
black,Umbridge,4
black,Voldemort,16
black,Xenophilius,4
black,broom,12
black,dawn,8
black,day,4
black,face,12
black,hall,4
black,handsome,8
black,miles,4
black,the,447
bloody,Griphook,3
bloody,Harry,24
bloody,Harry Potter,4
bloody,Hermione,8
bloody,Ron,4
bloody,The,44
bloody,Voldemort,8
bloody,face,4
bloody,the,20
blossom,the,12
broom,Dirk,8
broom,Ginny,4
broom,Goyle,32
broom,Harry,16
broom,Harry Potter,12
broom,Hedwig,12
broom,James,12
broom,Lupin,4
broom,Remus,4
broom,the,68
brothers,Albus,19
brothers,Albus Dumbledore,4
brothers,Dumbledore,4
brothers,Ginny,8
brothers,Harry,8
brothers,Harry Potter,12
brothers,The,11
brothers,Voldemort,4
brothers,Xenophilius,8
brothers,day,4
brothers,magic,8
brothers,the,106
butterbeer,Bill,8
butterbeer,Harry,28
butterbeer,Harry Potter,4
butterbeer,The,4
butterbeer,face,4
chambers,Harry,4
chambers,the,20
clever,Aberforth,12
clever,Albus,4
clever,Dedalus,7
clever,Dudley,12
clever,Dumbledore,8
clever,Harry,3
clever,Hermione,3
clever,Hestia,4
clever,Ignotus Peverell,8
clever,Severus,8
clever,Snape,4
clever,Voldemort,12
clever,black,6
clever,brothers,3
clever,the,20
count,Aberforth,8
count,Albus,4
count,Dumbledore,4
count,Harry,28
count,Harry Potter,16
count,Severus Snape,8
count,the,16
curt,Dumbledore,3
curt,Snape,4
dawn,Dobby,4
dawn,Dumbledore,4
dawn,George,12
dawn,Hermione,22
dawn,Luna,10
dawn,THE,4
dawn,Voldemort,12
dawn,black,4
dawn,the,55
day,ALBUS DUMBLEDORE,8
day,Aberforth,8
day,Albus,20
day,Fleur,3
day,Gellert,3
day,Ginny,8
day,Gringotts,4
day,Griphook,6
day,Hagrid,4
day,Harry,12
day,Harry Potter,3
day,James,8
day,Lily,8
day,Luna,8
day,Ron,26
day,Runcorn,10
day,black,4
day,scarlet,3
day,the,460
day,uncle,4
don,Hagrid,12
don,Hermione,4
don,day,8
doxy,able,3
doxy,the,8
evil,Evil,6
evil,Harry,51
evil,The,8
evil,Voldemort,4
evil,magic,8
evil,the,3
face,Aberforth,6
face,Albus,12
face,Amycus,4
face,Ariana,3
face,Bathilda Bagshot,3
face,Bellatrix,16
face,Bill,18
face,Crookshanks,12
face,Dirk,8
face,Draco,21
face,Dumbledore,29
face,Fleur,19
face,Forbidden,3
face,George,6
face,Ginny,6
face,Godric,9
face,Goyle,4
face,Gringotts,4
face,Griphook,3
face,Hagrid,23
face,Harry,836
face,Harry Potter,30
face,Hedwig,3
face,Hermione,63
face,James,6
face,Lee Jordan,4
face,Lily,8
face,Lord,23
face,Lucius,7
face,Luna,7
face,Lupin,11
face,Magic,4
face,Marvolo Gaunt,12
face,Mary,3
face,McGonagall,38
face,Minerva,3
face,Mr. Weasley,20
face,Narcissa Malfoy,3
face,Neville,27
face,Neville Longbottom,8
face,Percy,8
face,Petunia,4
face,Remus,4
face,Rita,4
face,Rita Skeeter,3
face,Ron,144
face,Scabior,3
face,Severus,40
face,Sirius,4
face,Snape,34
face,THE,2
face,Ted,4
face,The,442
face,Travers,4
face,Umbridge,7
face,Uncle,20
face,Viktor,12
face,Voldemort,67
face,Xenophilius,8
face,able,16
face,angry,7
face,black,8
face,bloody,55
face,butterbeer,6
face,dawn,8
face,fallen,4
face,fluffy,3
face,gormless,3
face,grim,8
face,group,4
face,magic,9
face,rose,12
face,the,496
fallen,ALBUS DUMBLEDORE,4
fallen,Harry,8
fallen,Harry Potter,3
fallen,Lily,14
fallen,Sirius,3
fallen,Snape,4
fallen,The,11
fallen,Voldemort,12
fallen,Xenophilius,4
fallen,the,258
fang,Harry,12
fang,Hermione,8
fang,the,4
fiery,Fleur,4
fiery,Harry,4
fiery,Harry Potter,12
fiery,scarlet,3
fiery,the,32
fluffy,Crookshanks,4
fluffy,Griphook,3
fluffy,Harry,15
fluffy,Kreacher,8
fluffy,Ron,8
fluffy,face,4
fluffy,the,16
forbidden,Harry Potter,8
forbidden,Kreacher,4
forbidden,the,12
forest,Borgin,8
forest,Harry,96
forest,Harry Potter,8
forest,Hermione,85
forest,James,8
forest,Ron,5
forest,Seamus,8
forest,The,60
forest,able,4
forest,rose,4
forest,the,73
foul-smelling,Harry,3
foul-smelling,The,3
foul-smelling,the,4
gloomy,Harry Potter,4
gloomy,Severus Snape,4
gloomy,the,4
glossy,Armando Dippet,6
glossy,The,3
glossy,the,12
gormless,Harry,12
gormless,face,4
gormless,the,4
grace,Hermione,12
grace,Lupin,4
grace,tall,8
grim,Dumbledore,3
grim,Harry,16
grim,Hermione,4
grim,McGonagall,8
grim,Ron,4
grim,The,16
grim,able,4
grim,black,4
group,Albert,8
group,Albus,4
group,Dumbledore,4
group,Fenrir,4
group,Ginny,28
group,Hall,4
group,Harry,3
group,Hermione,40
group,James,8
group,Lily,8
group,Magic,4
group,Narcissa,4
group,Remus,8
group,Ron,4
group,Snape,4
group,Terry,6
group,the,56
hall,Albert,4
hall,Bane,4
hall,DOBBY,4
hall,Dolores Umbridge,12
hall,Draco Malfoy,8
hall,Dumbledore,20
hall,HAGRID,4
hall,HARRY,4
hall,Hagrid,4
hall,Hall,16
hall,Harry,19
hall,Harry Potter,12
hall,Hedwig,16
hall,James,12
hall,Kingsley,16
hall,Nagini,8
hall,Narcissa,12
hall,Parvati,4
hall,Regulus,12
hall,Remus,8
hall,Ron,4
hall,Seamus,12
hall,Severus Snape,8
hall,Sirius,12
hall,The,4
hall,Zacharias Smith,4
hall,ball,12
hall,black,4
hall,day,16
hall,fallen,12
hall,gloomy,4
hall,the,266
handsome,Dumbledore,8
handsome,Harry,12
handsome,Harry Potter,4
handsome,Hermione,8
handsome,James,12
handsome,Regulus,8
handsome,Ron,8
handsome,Sirius,4
handsome,Snape,3
handsome,The,7
handsome,the,54
heady,Hermione,4
heady,The,3
heady,the,16
heather,Hermione,24
heliotrope,Harry,8
heliotrope,the,4
holly,The,19
holly,Voldemort,4
holly,the,36
hope,Aberforth,8
hope,Dawn,8
hope,Dobby,7
hope,Dudley,4
hope,Dumbledore,24
hope,Ginny,8
hope,Griphook,3
hope,Hagrid,16
hope,Harry,12
hope,Harry Potter,11
hope,Hermione,76
hope,Kingsley,4
hope,Lord,9
hope,Lucius,8
hope,Lupin,4
hope,Nagini,4
hope,Neville,4
hope,Rita,4
hope,Ron,35
hope,Snape,16
hope,The,7
hope,Umbridge,4
hope,Vernon Dursley,8
hope,Voldemort,8
hope,Zacharias Smith,4
hope,able,3
hope,black,12
hope,broom,4
hope,day,20
hope,forest,3
hope,stunned,4
hope,the,145
ice,Harry,20
ice,Hermione,6
ice,Lupin,4
ice,Nagini,4
ice,The,32
ice,forest,4
ice,the,32
iris,Alastor Moody,3
iris,Harry,3
iris,the,4
ivy,Hagrid,8
ivy,the,4
kit,Hagrid,4
kit,uncle,8
lady,Harry,12
lady,Ron,8
lady,Xenophilius,4
lady,the,24
lavender,face,4
lavender,the,8
magic,Aberforth,4
magic,Alastor Moody,4
magic,Bathilda,8
magic,Cedric,8
magic,Dedalus,4
magic,Dumbledore,68
magic,George,4
magic,Ginny,8
magic,Godric,4
magic,Hagrid,4
magic,Hall,12
magic,Harry,116
magic,Harry Potter,40
magic,Hermione,88
magic,Kreacher,3
magic,Lucius,8
magic,Lupin,12
magic,Magic,4
magic,Mungo,8
magic,Muriel,8
magic,Ron,28
magic,Severus,6
magic,Snape,23
magic,Voldemort,28
magic,Xenophilius,12
magic,able,3
magic,brothers,4
magic,clever,8
magic,forest,8
magic,miles,8
magic,the,208
mark,Beedle,12
mark,DOBBY,8
mark,Dumbledore,12
mark,Godric,20
mark,Harry,20
mark,Hermione,12
mark,Kreacher,6
mark,Luna,4
mark,The,20
mark,Viktor Krum,3
mark,brothers,8
mark,the,66
marsh,Phineas,4
marsh,the,8
mercy,Dumbledore,26
mercy,Harry,9
mercy,Hermione,4
mercy,Mundungus,8
mercy,Voldemort,2
mercy,the,4
miles,Ron,16
miles,the,20
newspaper,Black,4
newspaper,Dumbledore,4
newspaper,Flitwick,4
newspaper,Godric,8
newspaper,Harry,8
newspaper,Hermione,16
newspaper,Mundungus,12
newspaper,SEVERUS SNAPE,12
newspaper,Snape,8
newspaper,THE,12
newspaper,Voldemort,4
newspaper,face,4
newspaper,rose,12
newspaper,the,32
nick,Harry,3
nick,hall,3
nick,the,4
parry,the,8
peacock,Lucius,8
peacock,the,4
pike,Harry,8
pike,Ron,4
pumpkin,Dean,4
pumpkin,Fleur,8
pumpkin,Harry,4
pumpkin,Hermione,16
pumpkin,rose,4
rancorous,Harry,4
rancorous,the,8
rich,Xenophilius,4
rich,the,8
rob,Gringotts,8
rob,The,4
rose,Alecto,4
rose,Crabbe,12
rose,Dobby,4
rose,Dumbledore,24
rose,Flitwick,4
rose,HARRY,12
rose,Hagrid,28
rose,Harry,7
rose,Hermione,12
rose,Lily,8
rose,Lucius,4
rose,Luna,8
rose,Muriel,4
rose,Pansy Parkinson,12
rose,Snape,4
rose,THE,13
rose,The,2
rose,Voldemort,16
rose,black,16
rose,day,4
rose,hall,12
rose,the,118
ruby,Harry,8
ruby,Harry Potter,4
ruby,The,8
ruby,the,4
scarlet,Albus,8
scarlet,Bellatrix,8
scarlet,Crabbe,12
scarlet,Dudley,4
scarlet,George,16
scarlet,Ginny,8
scarlet,Hagrid,4
scarlet,Harry,16
scarlet,Harry Potter,4
scarlet,Hermione,40
scarlet,Hestia Jones,4
scarlet,James,4
scarlet,Nagini,8
scarlet,Petunia,12
scarlet,Ron,4
scarlet,Sirius,4
scarlet,THE,4
scarlet,black,24
scarlet,hall,8
scarlet,handsome,12
scarlet,the,36
stubby,Alecto Carrow,4
stubby,Harry,12
stubby,Harry Potter,8
stunned,Harry,2
stunned,Hermione,3
stunned,Ron,8
stunned,black,6
stunned,the,24
tall,Albus,7
tall,Ginny,4
tall,Goyle,4
tall,Harry,20
tall,Harry Potter,11
tall,Hermione,32
tall,Nick,12
tall,Rowena,8
tall,Runcorn,4
tall,The,8
tall,black,28
tall,day,4
tall,handsome,16
tall,magic,4
tall,the,24
the,ALBUS DUMBLEDORE,13
the,ARTHUR WEASLEY,3
the,Aberforth,65
the,Aberforth Dumbledore,6
the,Adalbert Waffling,3
the,Albert,6
the,Albus,79
the,Albus Dumbledore,24
the,Alderton,6
the,Alecto,24
the,Alecto Carrow,7
the,Amycus,9
the,Andromeda,6
the,Angelina Johnson,3
the,Angry,11
the,Apolline,3
the,Aragog,12
the,Arcturus,3
the,Arcus,4
the,Ariana,186
the,Armando Dippet,3
the,Arthur,33
the,Arthur Weasley,9
the,Avery,3
the,BANE,8
the,BATHILDA,3
the,BROTHERS,3
the,Barnabas Deverill,12
the,Barnabus Finkley,12
the,Barny,6
the,Bathilda,67
the,Bathilda Bagshot,21
the,Beedle,12
the,Bellatrix,110
the,Bellatrix Lestrange,6
the,Betty,6
the,Bilius,23
the,Bill,236
the,Black,43
the,Bogrod,3
the,Borgin,16
the,Brian,3
the,Brothers,28
the,CEDRIC DIGGORY,3
the,Cadmus,12
the,Carrow,35
the,Catchpole,12
the,Charity,6
the,Charity Burbage,12
the,Charlie,45
the,Chief,6
the,Cho,14
the,Cho Chang,4
the,Colin Creevey,3
the,Crabbe,18
the,Cresswell,12
the,Crookshanks,8
the,DOLORES UMBRIDGE,4
the,DUMBLEDORE,4
the,Dawn,3
the,Dean,70
the,Dedalus,21
the,Dilys Derwent,8
the,Dirk,18
the,Dirk Cresswell,10
the,Dobby,81
the,Dolores,11
the,Dolores Umbridge,4
the,Dora,20
the,Draco,370
the,Draco Malfoy,18
the,Dragomir Gorgovitch,3
the,Dudley,103
the,Dumbledore,641
the,Egbert,8
the,Elphias,15
the,Elphias Doge,42
the,Emeric the Evil,3
the,Enid,4
the,Fang,36
the,Fawkes,4
the,Fenrir Greyback,9
the,Firenze,15
the,Fleur,405
the,Flitwick,26
the,Forbidden,34
the,Forest,52
the,Fred,717
the,Gabrielle,24
the,Gellert,24
the,Gellert Grindelwald,18
the,George,57
the,George Weasley,12
the,Ginny,92
the,Godric,114
the,Godric Gryffindor,28
the,Gornuk,4
the,Goyle,3
the,Gringotts,132
the,Griphook,423
the,Gwenog Jones,8
the,HAGRID,3
the,HARRY,12
the,HEDWIG,8
the,HERMIONE,32
the,Hagrid,149
the,Hall,60
the,Hannah,9
the,Harry,6672
the,Harry Potter,5302
the,Hedwig,33
the,Helena Ravenclaw,6
the,Helga,4
the,Hermione,4034
the,Hermione Granger,3
the,Hestia,3
the,Hestia Jones,12
the,Holly,3
the,Hugo,4
the,Ignotus,3
the,Ignotus Peverell,3
the,Ivor Dillonsby,9
the,James,30
the,James Potter,12
the,John,3
the,Katie,8
the,Kingsley,66
the,Kingsley Shacklebolt,3
the,Kreacher,630
the,Lady,15
the,Lee,45
the,Lee Jordan,7
the,Lestrange,18
the,Lily,194
the,Livius,3
the,Lord,510
the,Lucius,31
the,Lucius Malfoy,64
the,Luna,121
the,Lupin,95
the,MAGIC,16
the,MALFOY,6
the,Mafalda,3
the,Mafalda Hopkirk,20
the,Magic,43
the,Maisie,3
the,Malfoy,84
the,Malkin,3
the,Mark,8
the,Marvolo Gaunt,18
the,Mary,6
the,Mary Cattermole,9
the,McGonagall,207
the,Merlin,6
the,Michael,9
the,Michael Corner,6
the,Minerva,18
the,Miss Granger,10
the,Molly,39
the,Molly Weasley,4
the,Mr. Potter,6
the,Mr. Weasley,101
the,Mundungus,48
the,Mundungus Fletcher,6
the,Mungo,12
the,Muriel,71
the,Nagini,41
the,Narcissa,12
the,Narcissa Malfoy,6
the,Neville,358
the,Neville Longbottom,16
the,Nick,18
the,Nicolas Flamel,12
the,Nymphadora,12
the,Padma,6
the,Parkinson,3
the,Parvati,3
the,Peeves,12
the,Percival,37
the,Percy,18
the,Percy Weasley,3
the,Perkins,3
the,Peter Pettigrew,3
the,Petunia,41
the,Phineas,21
the,Pigwidgeon,9
the,Pius,3
the,Pius Thicknesse,8
the,Reginald Cattermole,3
the,Regulus,45
the,Remus,15
the,Remus Lupin,7
the,Rita,4
the,Rita Skeeter,91
the,Roger,4
the,Ron,588
the,Rose,7
the,Rowena,9
the,Rufus Scrimgeour,7
the,Runcorn,44
the,Scabior,65
the,Seamus,17
the,Seamus Finnigan,4
the,Selwyn,15
the,Severus,77
the,Severus Snape,63
the,Sirius,157
the,Sirius Black,4
the,Slughorn,18
the,Snape,676
the,Stunned,38
the,THE,55
the,Ted,109
the,Teddy,20
the,The,3481
the,Thorfinn,3
the,Tom,38
the,Tom Riddle,15
the,Travers,105
the,Trelawney,7
the,Umbridge,24
the,Uncle,32
the,Vernon,84
the,Vernon Dursley,18
the,Victoire,2
the,Viktor,10
the,Voldemort,245
the,Xenophilius,56
the,Xenophilius Lovegood,51
the,able,328
the,ancient,24
the,angry,70
the,badger,19
the,badgered,6
the,bald,6
the,ball,24
the,black,113
the,bloody,31
the,broom,21
the,brothers,45
the,butterbeer,21
the,clever,28
the,count,60
the,dawn,26
the,day,73
the,don,6
the,doxy,3
the,evil,52
the,face,790
the,fallen,38
the,fang,9
the,fiery,20
the,fluffy,19
the,forbidden,4
the,forest,136
the,foul-smelling,7
the,gloomy,4
the,gormless,9
the,grace,3
the,grim,19
the,group,36
the,hall,76
the,handsome,32
the,heather,3
the,holly,16
the,hope,112
the,ice,43
the,kit,9
the,lady,13
the,lavender,4
the,magic,187
the,mark,77
the,mercy,2
the,miles,3
the,newspaper,30
the,peacock,6
the,pike,12
the,pumpkin,9
the,rancorous,6
the,rob,8
the,rose,43
the,ruby,17
the,scarlet,57
the,stubby,24
the,stunned,3
the,tall,32
the,trolley,6
the,uncle,15
the,violet,4
the,wee,8
trolley,James,24
trolley,the,12
uncle,Dedalus,6
uncle,Dedalus Diggle,4
uncle,Fleur,8
uncle,Hagrid,8
uncle,Harry,23
uncle,Mr. Weasley,8
uncle,Petunia,4
uncle,The,12
uncle,Uncle,24
uncle,Voldemort,4
uncle,able,8
uncle,face,8
uncle,the,44
violet,Harry,8
violet,Ron,4
wee,Harry,8
wee,Ron,4
