source,target,value
mark,Harry Potter,4
mark,Hermione,6
mark,Sirius,3
mark,Snape,12
mark,Voldemort,6
mark,black,9
mark,face,3
mercy,Moran,8
mercy,Troy,3
miles,Charlie,7
miles,Frank Bryce,3
miles,George,4
miles,Harry,20
miles,Harry Potter,2
miles,Mr. Weasley,8
miles,black,4
miles,ivy,3
newspaper,HARRY POTTER,6
newspaper,Harry,19
newspaper,Hermione,3
newspaper,Mr. Weasley,18
newspaper,Rita Skeeter,3
newspaper,Sirius,4
nick,George,12
olive,handsome,12
pumpkin,Cedric,12
pumpkin,Fleur Delacour,8
pumpkin,Hagrid,22
pumpkin,Harry,25
pumpkin,Harry Potter,20
pumpkin,Minerva,4
pumpkin,Rita Skeeter,8
pumpkin,Sirius,18
pumpkin,black,8
pumpkin,don,4
pumpkin,face,4
rich,Arthur,8
rich,Dudley,12
rich,Fleur Delacour,4
rich,Mr. Weasley,4
rich,Tom,9
rich,able,4
rich,face,4
rich,pumpkin,8
rob,Frank,3
rob,Lord,7
rose,Aidan,3
rose,Dumbledore,11
rose,Fred,3
rose,Goyle,1
rose,Hagrid,6
rose,Harry,63
rose,Harry Potter,8
rose,Hedwig,9
rose,Hermione,32
rose,Kevin,2
rose,Lady,3
rose,Lord,3
rose,Mr. Weasley,19
rose,Ron,17
rose,Snape,2
rose,Voldemort,8
rose,black,6
rose,face,3
rose,group,5
rose,hall,3
rose,magic,6
scarlet,Arthur,4
scarlet,Cedric,3
scarlet,Charlie,3
scarlet,Dumbledore,4
scarlet,Fawkes,16
scarlet,Harry,70
scarlet,Harry Potter,8
scarlet,Hermione,10
scarlet,Lord,3
scarlet,Mr. Weasley,8
scarlet,Pigwidgeon,3
scarlet,Rita,8
scarlet,Ron,10
scarlet,Scarlet,4
scarlet,Snape,8
scarlet,Viktor,4
scarlet,face,9
shifty,Magic,4
shifty,Rita Skeeter,3
shifty,Seamus,3
squawk,Percy,2
squawk,face,6
stunned,Cedric,8
stunned,Cornelius Fudge,4
stunned,Hagrid,9
stunned,Harry,19
stunned,Mr. Weasley,6
stunned,Percy,2
stunned,Ron,24
stunned,Stunned,6
stunned,Winky,3
stunned,angry,1
tall,Bill,3
tall,Draco,8
tall,Dumbledore,4
tall,George,4
tall,Gringotts,4
tall,Hagrid,11
tall,Harry,51
tall,Harry Potter,11
tall,Hermione,19
tall,Magic,3
tall,Mr. Weasley,9
tall,Ron,10
tall,Vernon,12
tall,Voldemort,5
tall,black,4
tall,bloody,3
tall,face,10
tall,unctuous,7
trolley,Dean Thomas,2
trolley,Harry,6
trolley,Hermione,4
trolley,Seamus,3
trolley,Voldemort,8
uncle,Harry,19
uncle,Ron,8
uncle,Vernon,35
uncle,face,4
unctuous,Dumbledore,12
unctuous,Harry,12
unctuous,Harry Potter,4
unctuous,Snape,4
unctuous,face,10
violet,Dobby,9
violet,Percy,3
violet,group,3
