source,target,value
Frank,face,8
Fred,Alastor,4
Fred,Alicia,4
Fred,Angelina,23
Fred,Anthony,8
Fred,Arthur,8
Fred,Barry,8
Fred,Bill,79
Fred,Bradley,3
Fred,Cho,12
Fred,Crookshanks,6
Fred,Dean,3
Fred,Dobby,7
Fred,Dumbledore,15
Fred,Fleur Delacour,3
Fred,GRAWP,12
Fred,George,277
Fred,George Weasley,3
Fred,Ginny,71
Fred,Gregory,3
Fred,HARRY POTTER,4
Fred,Hagrid,26
Fred,Hall,3
Fred,Harry,484
Fred,Harry Potter,12
Fred,Hedwig,20
Fred,Hermione,270
Fred,Jane,5
Fred,Katie,21
Fred,Kingsley Shacklebolt,3
Fred,Kreacher,20
Fred,Lee,3
Fred,Lee Jordan,3
Fred,Lord,12
Fred,Lucius,12
Fred,Luna,14
Fred,Lupin,9
Fred,MAGIC,3
Fred,Malfoy,4
Fred,Molly,11
Fred,Montague,9
Fred,Mr. Weasley,16
Fred,Mundungus,26
Fred,Mungo,10
Fred,Oliver Wood,3
Fred,Peeves,9
Fred,Ron,610
Fred,Seamus Finnigan,3
Fred,Sirius,59
Fred,Snape,60
Fred,Trelawney,3
Fred,Umbridge,85
Fred,Willy,8
Fred,Zacharias,12
Fred,Zacharias Smith,8
Fred,able,5
Fred,black,30
Fred,bloody,8
Fred,broom,15
Fred,butterbeer,20
Fred,clever,9
Fred,day,47
Fred,doxy,16
Fred,face,115
Fred,fluffy,9
Fred,group,5
Fred,hall,7
Fred,hope,4
Fred,knarl,12
Fred,miles,9
Fred,stubby,8
Fred Weasley,Bletchley,8
Fred Weasley,George,8
Fred Weasley,Harry,4
Fred Weasley,Zacharias,4
Friar,Harry,4
Friar,Umbridge,8
GEORGE,George,4
GEORGE,HARRY,3
GEORGE,Malfoy,4
GINNY,Harry,12
GRAWP,Grawp,4
GRAWP,Harry,16
GRAWP,Hermione,4
Geoffrey,Alicia,3
Geoffrey,Ron,2
Geoffrey,Vicky,1
George,Alicia,12
George,Ancient,10
George,Angelina,35
George,Argus,8
George,Arthur,16
George,Black,20
George,Charlie,6
George,Chief,12
George,Crabbe,24
George,Dean,4
George,Dumbledore,87
George,Fleur Delacour,7
George,Flitwick,9
George,Fred,873
George,George Weasley,3
George,Ginny,34
George,Goshawk,8
George,HARRY,3
George,HERMIONE,4
George,Hagrid,3
George,Hall,8
George,Harry,230
George,Harry Potter,4
George,Hedwig,7
George,Hermione,80
George,James,4
George,Katie,32
George,Kingsley Shacklebolt,4
George,Kreacher,32
George,Lee,80
George,Lee Jordan,3
George,Luna Lovegood,4
George,Lupin,23
George,Magic,27
George,Malfoy,39
George,McGonagall,57
George,Michael,3
George,Mr. Weasley,72
George,Mundungus,68
George,Mungo,10
George,Oliver,6
George,Pansy Parkinson,5
George,Patricia Stimpson,12
George,Peeves,7
George,Percy,32
George,Pigwidgeon,14
George,Remus,12
George,Ron,88
George,Ryan,8
George,Sirius,112
George,Trelawney,20
George,Umbridge,62
George,Warty Harris,8
George,Willy,4
George,Willy Widdershins,4
George,Zacharias,27
George,Zacharias Smith,4
George,Zonko,19
George,able,17
George,bald,3
George,ball,6
George,black,17
George,broom,18
George,brothers,4
George,doxy,12
George,face,13
George,gloomy,10
George,group,14
George,hall,10
George,hope,28
George,magic,3
George,miles,6
George,scarlet,26
George,spindle,3
George Weasley,Angelina Johnson,8
George Weasley,Fred,1
George Weasley,George,2
George Weasley,Harry,8
George Weasley,Hermione,6
George Weasley,Lee,20
George Weasley,Montague,3
Gideon,Aberforth,3
Gideon,Elphias Doge,4
Gideon,Hagrid,4
Gideon,face,12
Gideon Prewett,Benjy Fenwick,4
Gideon Prewett,hall,3
Gilderoy,Day,9
Gilderoy,Ginny,3
Gilderoy,Gladys,3
Gilderoy,Harry,10
Gilderoy,Mr. Weasley,12
Gilderoy,Ron,8
Gilderoy,hope,6
Gilderoy Lockhart,Harry,4
Gilderoy Lockhart,Lupin,7
Ginny,Alicia,7
Ginny,Ancient,4
Ginny,Angelina,8
Ginny,Arthur,7
Ginny,Bellatrix,5
Ginny,Bellatrix Lestrange,4
Ginny,Bill,3
Ginny,Black,7
Ginny,Cho,27
Ginny,Crabbe,12
Ginny,Crookshanks,18
Ginny,Dean,12
Ginny,Dudley,6
Ginny,Dumbledore,6
Ginny,Firenze,12
Ginny,Fred,20
Ginny,George,147
Ginny,Gilderoy,11
Ginny,Gladys,3
Ginny,Goyle,3
Ginny,Grawp,9
Ginny,HARRY POTTER,6
Ginny,Hagrid,21
Ginny,Hall,8
Ginny,Hannah,8
Ginny,Hannah Abbott,9
Ginny,Harry,170
Ginny,Harry Potter,12
Ginny,Hedwig,6
Ginny,Hermione,697
Ginny,Hermione Granger,3
Ginny,Jack Sloper,3
Ginny,Katie,6
Ginny,Kreacher,12
Ginny,Lockhart,3
Ginny,Loony,12
Ginny,Lucius,3
Ginny,Luna,75
Ginny,Luna Lovegood,17
Ginny,Lupin,14
Ginny,Magic,4
Ginny,Malfoy,12
Ginny,McGonagall,6
Ginny,Michael,41
Ginny,Michael Corner,9
Ginny,Molly,11
Ginny,Montague,3
Ginny,Mr. Weasley,19
Ginny,Mundungus,4
Ginny,Mungo,10
Ginny,Neville,4
Ginny,Neville Longbottom,4
Ginny,Parvati Patil,4
Ginny,Percy,7
Ginny,Phineas,16
Ginny,Pigwidgeon,8
Ginny,RON,4
Ginny,Ron,129
Ginny,Sirius,41
Ginny,Snape,12
Ginny,Stubby Boardman,4
Ginny,Umbridge,53
Ginny,Voldemort,8
Ginny,able,11
Ginny,angry,6
Ginny,black,12
Ginny,broom,8
Ginny,butterbeer,56
Ginny,count,3
Ginny,day,6
Ginny,face,42
Ginny,fallen,4
Ginny,forest,4
Ginny,group,8
Ginny,hall,4
Ginny,handsome,3
Ginny,magic,3
Ginny,miles,9
Ginny,nelson,4
Ginny,rose,24
Ginny,tall,12
Gladys,Ginny,4
Gladys,Hermione,1
Godric Gryffindor,Fawkes,5
Godric Gryffindor,Neville,4
Golgomath,Dumbledore,12
Golgomath,Hagrid,33
Golgomath,Hermione,3
Golgomath,Karkus,4
Golgomath,Olympe,8
Golgomath,Ron,11
Gordon,Dudley,9
Goshawk,Harry,3
Goshawk,Miranda,6
Goyle,Anthony Goldstein,12
Goyle,Crabbe,28
Goyle,Draco Malfoy,8
Goyle,Dudley,4
Goyle,Griselda Marchbanks,8
Goyle,Hagrid,34
Goyle,Harry,96
Goyle,Hermione,15
Goyle,Luna,8
Goyle,Luna Lovegood,3
Goyle,Malfoy,28
Goyle,Merlin,4
Goyle,Pansy Parkinson,4
Goyle,Ron,71
Goyle,Snape,8
Goyle,Voldemort,4
Goyle,able,24
Goyle,broom,20
Goyle,day,6
Goyle,face,15
Goyle,hall,7
Goyle,magic,4
Grawp,DON,4
Grawp,GRAWP,4
Grawp,Hagrid,70
Grawp,Harry,127
Grawp,Hermione,72
Grawp,Luna,8
Grawp,Lupin,3
Grawp,Ron,12
Grawp,Vernon,4
Grawp,ball,4
Grawp,day,12
Grawp,don,3
Grawp,face,10
Grawp,forest,20
Grawp,stubby,4
Grawp,tall,12
Gregory,Ron,4
Gregory,Umbridge,6
Gregory Goyle,Anthony Goldstein,3
Gregory Goyle,Pansy,4
Gregory Goyle,Ron,4
Gringotts,Cornelius,1
Gringotts,George,12
Gringotts,Hermione,5
Gringotts,Magic,6
Gringotts,SIRIUS BLACK,3
Griselda Marchbanks,Crabbe,4
Griselda Marchbanks,Draco Malfoy,4
Griselda Marchbanks,Harry,4
Griselda Marchbanks,Neville,8
Griselda Marchbanks,Ron,4
Group,Argus Filch,4
Group,Cho,4
Group,Fred,8
Group,Umbridge,6
Group,black,4
HAGRID,Hagrid,3
HAGRID,Hermione,4
HAGRID,Ron,4
HARRY,HERMIONE,8
HARRY,Harry,22
HARRY,Hermione,3
HARRY,Kreacher,4
HARRY,Luna,3
HARRY,Neville,12
HARRY,Ron,6
HARRY,face,9
HARRY,hope,1
HARRY POTTER,Harry,4
HARRY POTTER,Hermione,5
HARRY POTTER,Luna,4
HARRY POTTER,face,8
HERMIONE,Antonin Dolohov,3
HERMIONE,Harry,3
HERMIONE,Ron,9
HERMIONE,face,3
HERMIONE,scarlet,12
Hagrid,Albus Dumbledore,8
Hagrid,Bane,16
Hagrid,Buckbeak,4
Hagrid,Caradoc,8
Hagrid,DON,4
Hagrid,Dean Thomas,8
Hagrid,Dobby,8
Hagrid,Dolores Umbridge,4
Hagrid,Don,8
Hagrid,Dumbledore,41
Hagrid,Fabian,4
Hagrid,Fang,44
Hagrid,Fiery,8
Hagrid,Firenze,28
Hagrid,Forest,4
Hagrid,Golgomath,24
Hagrid,Goyle,4
Hagrid,Grawp,111
Hagrid,Harry,956
Hagrid,Hedwig,12
Hagrid,Hermione,849
Hagrid,Karkus,12
Hagrid,Katie Bell,8
Hagrid,Lady,4
Hagrid,Lee Jordan,4
Hagrid,Luna,44
Hagrid,Magorian,44
Hagrid,Malfoy,20
Hagrid,McGonagall,9
Hagrid,Merlin,4
Hagrid,Neville,12
Hagrid,Olympe,8
Hagrid,Pansy,16
Hagrid,Pansy Parkinson,24
Hagrid,Parvati,7
Hagrid,Ron,489
Hagrid,Rose,4
Hagrid,Sirius,24
Hagrid,Tofty,12
Hagrid,Trelawney,20
Hagrid,Umbridge,150
Hagrid,Voldemort,3
Hagrid,able,18
Hagrid,angry,10
Hagrid,ball,4
Hagrid,black,12
Hagrid,bloody,4
Hagrid,clever,8
Hagrid,day,121
Hagrid,don,43
Hagrid,face,365
Hagrid,fiery,12
Hagrid,forest,14
Hagrid,group,4
Hagrid,hall,4
Hagrid,magic,8
Hagrid,scarlet,3
Hagrid,stubby,8
Hagrid,tall,4
Hall,Angelina,8
Hall,Angelina Johnson,4
Hall,Black,4
Hall,Cho,6
Hall,Cho Chang,3
Hall,DOLORES,4
Hall,Dean,4
Hall,Draco Malfoy,4
Hall,Dumbledore,14
Hall,Euan Abercrombie,4
Hall,Firenze,4
Hall,Flitwick,3
Hall,Fred,4
Hall,George,7
Hall,Ginny,8
Hall,Hagrid,12
Hall,Hannah,12
Hall,Harry,40
Hall,Harry Potter,12
Hall,Hedwig,4
Hall,Hermione,112
Hall,Lavender Brown,3
Hall,Lupin,6
Hall,Magic,9
Hall,McGonagall,36
Hall,Montague,6
Hall,Neville,8
Hall,Parvati,4
Hall,Parvati Patil,8
Hall,Percy,8
Hall,Ron,46
Hall,Sinistra,8
Hall,Sirius,7
Hall,Sirius Black,3
Hall,Snape,16
Hall,Stubby,4
Hall,Tofty,4
Hall,Umbridge,24
Hall,Voldemort,17
Hall,able,8
Hall,angry,4
Hall,ball,4
Hall,black,16
Hall,broom,3
Hall,clever,6
Hall,day,6
Hall,face,6
Hall,forest,4
Hall,group,8
Hall,hall,15
Hall,hope,16
Hall,miles,3
Hall,stunned,3
Hall,tall,4
Hannah,Ginny,4
Hannah,Harry,6
Hannah,Hermione,4
Hannah,Michael,6
Hannah,Umbridge,3
Hannah,butterbeer,4
Hannah Abbott,Cho,12
Hannah Abbott,Harry,28
Hannah Abbott,Neville,4
Hannah Abbott,Ron,24
Hannah Abbott,Sirius,8
Hannah Abbott,tall,8
Harold Dingle,Harry,4
Harold Dingle,Hermione,12
Harold Dingle,Luna,8
Harry,ANCIENT,24
Harry,Adam,26
Harry,Agnes,5
Harry,Alastor Moody,7
Harry,Albus Dumbledore,8
Harry,Alicia Spinnet,4
Harry,Amelia,8
Harry,Amelia Bones,12
Harry,Ancient,8
Harry,Andrew Kirke,3
Harry,Angelina,442
Harry,Anthony Goldstein,5
Harry,Argus,8
Harry,Armando Dippet,12
Harry,Arthur,120
Harry,Arthur Weasley,16
Harry,Augustus Rookwood,12
Harry,Avery,13
Harry,Ball,4
Harry,Bella,4
Harry,Bellatrix,36
Harry,Bellatrix Lestrange,36
Harry,Benjy Fenwick,2
Harry,Bill,54
Harry,Black,79
Harry,Bletchley,4
Harry,Broom,9
Harry,Brutus,3
Harry,Buckbeak,13
Harry,CHO,3
Harry,Catherine,4
Harry,Cedric,154
Harry,Cedric Diggory,8
Harry,Charlie,2
Harry,Cho,249
Harry,Cho Chang,48
Harry,Colin,8
Harry,Colin Creevey,8
Harry,Cornelius,21
Harry,Cornelius Fudge,15
Harry,Crabbe,49
Harry,Crookshanks,52
Harry,DUDLEY,16
Harry,DUMBLEDORE,29
Harry,Davies,29
Harry,Dawn,8
Harry,Day,18
Harry,Dean,167
Harry,Dean Thomas,12
Harry,Dedalus Diggle,14
Harry,Dobby,164
Harry,Dolores,52
Harry,Dolores Umbridge,35
Harry,Draco,20
Harry,Draco Malfoy,87
Harry,Dudley,187
Harry,Dumbledore,2079
Harry,Edgecombe,8
Harry,Eric,9
Harry,Euan,20
Harry,Euan Abercrombie,3
Harry,Everard,24
Harry,Fabian Prewett,3
Harry,Fang,81
Harry,Fawkes,57
Harry,Fiery,4
Harry,Finch,8
Harry,Firenze,140
Harry,Flitwick,64
Harry,Forbidden,52
Harry,Forest,30
Harry,Fred,514
Harry,GEORGE,8
Harry,George,584
Harry,Gideon Prewett,3
Harry,Gilderoy,22
Harry,Gilderoy Lockhart,2
Harry,Ginny,1122
Harry,Goyle,33
Harry,Grawp,64
Harry,Gringotts,6
Harry,HAGRID,4
Harry,HARRY,35
Harry,HARRY POTTER,3
Harry,Hagrid,675
Harry,Hall,404
Harry,Hannah Abbott,6
Harry,Harold Dingle,3
Harry,Harry Potter,672
Harry,Hedwig,348
Harry,Hermione,3171
Harry,Hestia Jones,4
Harry,Inigo Imago,3
Harry,Jack,8
Harry,Jack Sloper,4
Harry,James,82
Harry,James Potter,5
Harry,Jim,8
Harry,Justin,8
Harry,Karkus,8
Harry,Katie,14
Harry,Katie Bell,66
Harry,Kingsley,112
Harry,Kingsley Shacklebolt,12
Harry,Kreacher,230
Harry,LUNA,9
Harry,LUNA LOVEGOOD,5
Harry,Lachlan,8
Harry,Ladislaw Zamojski,8
Harry,Lady,8
Harry,Lavender,72
Harry,Lee,50
Harry,Lee Jordan,8
Harry,Lestrange,4
Harry,Lily,20
Harry,Lockhart,16
Harry,Loony,11
Harry,Lord,66
Harry,Lucius Malfoy,39
Harry,Luna,160
Harry,Luna Lovegood,14
Harry,Lupin,335
Harry,MAGIC,6
Harry,MUNGO,3
Harry,Mafalda Hopkirk,21
Harry,Magic,115
Harry,Magorian,9
Harry,Malfoy,511
Harry,Malkin,4
Harry,Marietta,33
Harry,Marietta Edgecombe,20
Harry,Mark Evans,4
Harry,Mary Dorkins,8
Harry,McGonagall,275
Harry,Merlin,9
Harry,Michael Corner,11
Harry,Miles Bletchley,8
Harry,Minerva,3
Harry,Miranda,3
Harry,Miss Granger,16
Harry,Molly,50
Harry,Montague,20
Harry,Mr. Potter,64
Harry,Mr. Weasley,456
Harry,Mundungus,163
Harry,Mundungus Fletcher,3
Harry,Mungo,92
Harry,Narcissa,12
Harry,Neville,1637
Harry,Neville Longbottom,8
Harry,Newspaper,4
Harry,Nicholas,8
Harry,Nick,114
Harry,Olympe,8
Harry,Orion,12
Harry,PERCY,7
Harry,Padma,7
Harry,Pansy,1
Harry,Parkinson,8
Harry,Parvati,59
Harry,Parvati Patil,6
Harry,Peeves,57
Harry,Percy,262
Harry,Percy Weasley,8
Harry,Perkins,59
Harry,Petunia,51
Harry,Phineas,90
Harry,Pierre Bonaccord,24
Harry,Pigwidgeon,31
Harry,Puddifoot,28
Harry,Pumpkin,8
Harry,Quirrell,9
Harry,RON,10
Harry,Remus,2
Harry,Remus Lupin,20
Harry,Rita,121
Harry,Rodolphus,4
Harry,Roger,12
Harry,Roger Davies,43
Harry,Ron,1184
Harry,Rose,3
Harry,SIRIUS,46
Harry,Seamus,88
Harry,Sinistra,7
Harry,Sirius,1352
Harry,Sirius Black,12
Harry,Snape,1346
Harry,Stubby,8
Harry,Stubby Boardman,4
Harry,Stunned,4
Harry,Sturgis,28
Harry,Sturgis Podmore,12
Harry,Susan Bones,12
Harry,Tenebrus,8
Harry,Tiberius Ogden,8
Harry,Tofty,53
Harry,Trelawney,130
Harry,UMBRIDGE,8
Harry,Umbridge,915
Harry,Uncle,679
Harry,VERNON,8
Harry,Vernon,46
Harry,Vernon Dursley,12
Harry,Vicky,8
Harry,Viktor,4
Harry,Voldemort,459
Harry,Warty Harris,3
Harry,Wee,8
Harry,Wilbert,8
Harry,Wilfred,8
Harry,Willy Widdershins,4
Harry,Winky,12
Harry,Zacharias,16
Harry,Zacharias Smith,52
Harry,able,350
Harry,aged,4
Harry,amber,7
Harry,ancient,19
Harry,angry,86
Harry,bald,20
Harry,ball,34
Harry,black,424
Harry,bloody,4
Harry,broom,87
Harry,brothers,8
Harry,butterbeer,102
Harry,chief,8
Harry,clever,12
Harry,count,67
Harry,curt,6
Harry,dawn,8
Harry,day,114
Harry,don,32
Harry,doxy,12
Harry,evil,28
Harry,face,480
Harry,fallen,41
Harry,fiery,24
Harry,fluffy,19
Harry,forbidden,3
Harry,forest,196
Harry,frank,1
Harry,gloomy,15
Harry,grace,10
Harry,grim,19
Harry,group,51
Harry,hall,376
Harry,handsome,24
Harry,holly,8
Harry,hope,154
Harry,ice,8
Harry,knarl,4
Harry,lady,17
Harry,magic,114
Harry,mark,28
Harry,miles,23
Harry,newspaper,19
Harry,peacock,16
Harry,portly,4
Harry,pumpkin,9
Harry,rod,12
Harry,rose,198
Harry,sage,10
Harry,scarlet,6
Harry,shifty,17
Harry,spindle,13
Harry,stubby,16
Harry,stunned,43
Harry,tall,106
Harry,trolley,3
Harry,uncle,52
Harry,violet,20
Harry Potter,Arthur,8
Harry Potter,Bill,3
Harry Potter,Black,2
Harry Potter,Cedric,3
Harry Potter,Crookshanks,6
Harry Potter,DUDLEY,4
Harry Potter,Dobby,54
Harry Potter,Dudley,65
Harry Potter,Dudley Dursley,2
Harry Potter,Dumbledore,1
Harry Potter,Firenze,8
Harry Potter,Fred,21
Harry Potter,George,22
Harry Potter,Ginny,15
Harry Potter,Hagrid,6
Harry Potter,Hall,3
Harry Potter,Harry,244
Harry Potter,Hedwig,9
Harry Potter,Hermione,138
Harry Potter,Kingsley Shacklebolt,7
Harry Potter,Kreacher,6
Harry Potter,Luna,3
Harry Potter,Luna Lovegood,8
Harry Potter,Lupin,24
Harry Potter,Magic,20
Harry Potter,Malcolm,6
Harry Potter,Mundungus,17
Harry Potter,Mundungus Fletcher,16
Harry Potter,PETUNIA,3
Harry Potter,Petunia,37
Harry Potter,Phineas,12
Harry Potter,Rita,8
Harry Potter,Ron,52
Harry Potter,Sirius,7
Harry Potter,Umbridge,6
Harry Potter,Vernon,114
Harry Potter,Voldemort,18
Harry Potter,black,11
Harry Potter,broom,3
Harry Potter,count,6
Harry Potter,day,10
Harry Potter,face,34
Harry Potter,fallen,8
Harry Potter,gloomy,3
Harry Potter,hall,6
Harry Potter,hope,24
Harry Potter,magic,19
Harry Potter,mark,4
Harry Potter,miles,3
Harry Potter,tall,18
Harry Potter,uncle,10
Hedwig,Broom,2
Hedwig,Crookshanks,6
Hedwig,Dobby,21
Hedwig,Dudley,3
Hedwig,Fred,3
Hedwig,Hagrid,11
Hedwig,Harry,112
Hedwig,Harry Potter,21
Hedwig,Hermione,66
Hedwig,Hestia,3
Hedwig,Jim,4
Hedwig,Kingsley Shacklebolt,2
Hedwig,Lavender,3
Hedwig,Luna,15
Hedwig,Lupin,6
Hedwig,McGonagall,27
Hedwig,Parvati,8
Hedwig,Perkins,3
Hedwig,Phineas,3
Hedwig,Pigwidgeon,12
Hedwig,Ron,95
Hedwig,Sirius,5
Hedwig,Umbridge,6
Hedwig,able,6
Hedwig,amber,7
Hedwig,black,4
Hedwig,broom,6
Hedwig,day,12
Hedwig,face,4
Hedwig,hall,19
Hedwig,hope,8
Hedwig,rose,5
Hedwig,uncle,3
Hermes,Percy,16
Hermes,Ron,4
Hermione,Adam,8
Hermione,Albus Dumbledore,8
Hermione,Alice,4
Hermione,Alicia,12
Hermione,Ancient,23
Hermione,Angelina,14
Hermione,Angelina Johnson,4
Hermione,Aragog,18
Hermione,Arthur,3
Hermione,Avery,4
Hermione,Bane,28
Hermione,Baruffio,8
Hermione,Bellatrix,28
Hermione,Bellatrix Lestrange,4
Hermione,Bill,3
Hermione,Black,16
Hermione,Broom,4
Hermione,Buckbeak,2
Hermione,Cedric,7
Hermione,Cedric Diggory,16
Hermione,Cho,155
Hermione,Cho Chang,24
Hermione,Cornelius,2
Hermione,Crabbe,76
Hermione,Crookshanks,23
Hermione,DOLORES,4
Hermione,DON,4
Hermione,DUMBLEDORE,4
Hermione,Daphne Greengrass,8
Hermione,Dean Thomas,4
Hermione,Dennis,8
Hermione,Dobby,6
Hermione,Dolores,3
Hermione,Dolores Umbridge,4
Hermione,Don,8
Hermione,Draco,4
Hermione,Draco Malfoy,34
Hermione,Dudley,4
Hermione,Dumbledore,263
Hermione,Eddie Carmichael,3
Hermione,Eloise Midgen,4
Hermione,Fang,20
Hermione,Firenze,33
Hermione,Flitwick,40
Hermione,Forbidden,12
Hermione,Forest,18
Hermione,Fred,89
Hermione,Friar,3
Hermione,GRAWP,8
Hermione,George,479
Hermione,George Weasley,2
Hermione,Gilderoy,3
Hermione,Ginny,62
Hermione,Golgomath,20
Hermione,Grawp,58
Hermione,Gringotts,3
Hermione,Griselda Marchbanks,8
Hermione,HAGRID,7
Hermione,HERMIONE,4
Hermione,Hagrid,301
Hermione,Hall,13
Hermione,Hannah,4
Hermione,Hannah Abbott,20
Hermione,Harry,3012
Hermione,Harry Potter,3
Hermione,Hedwig,28
Hermione,Hermes,4
Hermione,Hermione Granger,16
Hermione,Hope,4
Hermione,Jack Sloper,8
Hermione,James,4
Hermione,John,4
Hermione,Karkus,8
Hermione,Katie,8
Hermione,Kreacher,88
Hermione,Lady,12
Hermione,Lavender,36
Hermione,Lee,8
Hermione,Lee Jordan,33
Hermione,Lockhart,4
Hermione,Lord,28
Hermione,Lucius Malfoy,12
Hermione,Luna,271
Hermione,Luna Lovegood,19
Hermione,Lupin,66
Hermione,Magic,86
Hermione,Magorian,9
Hermione,Malfoy,85
Hermione,McGonagall,90
Hermione,Merlin,8
Hermione,Michael,3
Hermione,Michael Corner,12
Hermione,Millicent,4
Hermione,Millicent Bulstrode,21
Hermione,Miss Granger,39
Hermione,Molly,8
Hermione,Montague,9
Hermione,Mr. Weasley,36
Hermione,Mundungus,17
Hermione,Mungo,8
Hermione,Neville,47
Hermione,Nick,20
Hermione,Oliver Wood,8
Hermione,Olympe,4
Hermione,Padma Patil,12
Hermione,Pansy Parkinson,35
Hermione,Parvati,6
Hermione,Parvati Patil,12
Hermione,Peeves,16
Hermione,Percy,12
Hermione,Percy Weasley,4
Hermione,Pigwidgeon,45
Hermione,Pumpkin,8
Hermione,Quirrell,20
Hermione,RON,7
Hermione,Remus,4
Hermione,Ripper,4
Hermione,Rita,79
Hermione,Rita Skeeter,8
Hermione,Roger,5
Hermione,Ron,3321
Hermione,Russell,12
Hermione,Seamus,31
Hermione,Sinistra,3
Hermione,Sirius,363
Hermione,Snape,21
Hermione,Sturgis Podmore,4
Hermione,Terry Boot,8
Hermione,Tofty,8
Hermione,Trelawney,36
Hermione,Umbridge,295
Hermione,Vernon,4
Hermione,Viktor,8
Hermione,Voldemort,145
Hermione,Winky,4
Hermione,Zacharias,20
Hermione,Zonko,4
Hermione,able,46
Hermione,aged,8
Hermione,ancient,16
Hermione,angry,64
Hermione,badger,4
Hermione,black,35
Hermione,broom,8
Hermione,clever,3
Hermione,count,8
Hermione,curt,15
Hermione,dan,12
Hermione,day,47
Hermione,don,55
Hermione,evil,8
Hermione,face,186
Hermione,fallen,3
Hermione,fiery,20
Hermione,forest,133
Hermione,gloomy,4
Hermione,grim,3
Hermione,group,99
Hermione,hall,33
Hermione,handsome,8
Hermione,hope,40
Hermione,ice,8
Hermione,magic,15
Hermione,mark,8
Hermione,miles,4
Hermione,newspaper,90
Hermione,pumpkin,8
Hermione,rose,8
Hermione,scarlet,14
Hermione,shifty,12
Hermione,spindle,4
Hermione,stubby,41
Hermione,uncle,3
Hermione Granger,Cho,3
Hermione Granger,Ginny,4
Hermione Granger,Harry,8
Hermione Granger,Miss Granger,8
Hermione Granger,Neville,4
Hermione Granger,Ron,14
Hermione Granger,Umbridge,3
Hermione Granger,face,11
Hestia,Kingsley Shacklebolt,4
Hestia,Lupin,8
Hestia,Sirius,12
Hestia Jones,Emmeline Vance,4
Hestia Jones,Harry Potter,4
Hestia Jones,tall,4
Hippocrates Smethwyck,Arthur,4
Hippocrates Smethwyck,DAI LLEWELLYN,4
Hippocrates Smethwyck,foul-smelling,3
Hope,Hermione,9
Hope,Umbridge,9
Ignatius,Albus,12
Inigo Imago,Trelawney,2
Jack,Hermione,8
Jack,Umbridge,3
Jack Sloper,Andrew Kirke,8
Jack Sloper,Ron,11
Jack Sloper,Umbridge,3
James,Flitwick,8
James,Harry,167
James,Hermione,3
James,Lily,13
James,Lupin,51
James,Malfoy,8
James,Molly,8
James,Remus,8
James,Remus Lupin,4
James,Sirius,158
James,Snape,37
James,able,4
James,day,4
James,face,28
James,fallen,3
James,group,12
James,hope,4
James Potter,Cornelius,4
James Potter,Dumbledore,4
James Potter,Harry,8
James Potter,Magic,5
Jane,Dolores,20
Jane,Harry,23
Jane,Lee Jordan,5
Jane,Ron,12
Janus,Gilderoy,4
Janus,Ron,8
Jim,Harry,9
John,Hermione,3
John,face,6
Jugson,Bellatrix,9
Jugson,Hermione,3
Justin,Finch,12
Justin,Luna Lovegood,12
Justin,Malfoy,12
Justin Finch-Fletchley,Hannah Abbott,12
Justin Finch-Fletchley,Lavender Brown,12
KREACHER,Kreacher,4
KREACHER,Sirius,8
Karkus,Albus Dumbledore,4
Karkus,Black,4
Karkus,Dumbledore,24
Karkus,Golgomath,7
Karkus,Hagrid,21
Karkus,Harry,4
Karkus,Hermione,7
Karkus,Olympe,8
Karkus,Ron,3
Katie,Alicia,92
Katie,Angelina,8
Katie,Angelina Johnson,12
Katie,Barnabas,8
Katie,Fred,15
Katie,George,16
Katie,Harry,28
Katie,Hermione,16
Katie,Luna,4
Katie,Peeves,3
Katie,Ron,8
Katie,broom,8
Katie,face,16
Katie,scarlet,4
Katie Bell,Angelina,28
Katie Bell,Dean,4
Katie Bell,Fred,3
Katie Bell,George,4
Katie Bell,Hagrid,3
Katie Bell,Harry,4
Katie Bell,Katie,9
Katie Bell,Lee Jordan,16
Katie Bell,Oliver,3
Katie Bell,Parvati,4
Katie Bell,Ron,5
Katie Bell,group,3
Katie Bell,rose,8
Kenneth Towler,Fred,6
Kenneth Towler,George,3
Kingsley,Alastor Moody,4
Kingsley,Bellatrix,6
Kingsley,Bellatrix Lestrange,4
Kingsley,Bill,4
Kingsley,Black,12
Kingsley,Cornelius,6
Kingsley,Dolores,12
Kingsley,Edgecombe,8
Kingsley,Fred,16
Kingsley,Harry,63
Kingsley,Harry Potter,4
Kingsley,Luna,4
Kingsley,Lupin,27
Kingsley,McGonagall,6
Kingsley,Minerva,6
Kingsley,Mr. Weasley,24
Kingsley,Mundungus,12
Kingsley,Ron,8
Kingsley,Sirius,6
Kingsley,Snape,8
Kingsley,Umbridge,36
Kingsley,ball,3
Kingsley,broom,3
Kingsley,face,17
Kingsley,stunned,4
Kingsley Shacklebolt,Dumbledore,4
Kingsley Shacklebolt,Harry,36
Kingsley Shacklebolt,Harry Potter,9
Kingsley Shacklebolt,Hestia,12
Kingsley Shacklebolt,Kingsley,4
Kingsley Shacklebolt,Lupin,16
Kingsley Shacklebolt,Mr. Weasley,4
Kingsley Shacklebolt,Sirius,4
Kingsley Shacklebolt,Sturgis,20
Kingsley Shacklebolt,scarlet,7
Kreacher,Bellatrix,6
Kreacher,Black,10
Kreacher,Dobby,6
