source,target,value
Voldemort,Lord,7
Voldemort,McGonagall,17
Voldemort,Quirrell,3
Voldemort,Ron,4
Voldemort,THE,6
Voldemort,The,9
Voldemort,don,3
Voldemort,evil,8
Voldemort,face,4
Voldemort,forest,6
Voldemort,hope,9
Voldemort,mark,6
Voldemort,the,159
Warty,bald,8
Warty,rose,4
Yvonne,Dudley,8
Yvonne,the,4
Zabini,Harry,4
Zabini,McGonagall,8
able,Don,3
able,Dudley,4
able,Dumbledore,12
able,Hagrid,3
able,Harry,106
able,Hermione,8
able,Malfoy,8
able,McGonagall,12
able,Neville,8
able,Quirrell,7
able,Ron,4
able,Snape,4
able,The,48
able,Uncle,10
able,brothers,12
able,fluffy,4
able,scarlet,4
able,the,28
able,zoo,8
amber,The,8
amber,the,4
ancient,The,3
ancient,the,18
angry,Bane,4
angry,Hagrid,4
angry,Harry,8
angry,McGonagall,15
angry,Neville,16
angry,Petunia,14
angry,Ron,24
angry,The,4
angry,Uncle,36
angry,the,39
angry,uncle,12
badger,Harry Potter,12
bald,Dumbledore,8
bald,The,6
bald,day,20
bald,the,21
ball,Dean,8
ball,Dudley,4
ball,Marcus Flint,8
ball,Terence Higgs,4
ball,Thomas,4
ball,broom,12
ball,rose,16
ball,the,62
bean,Ron,24
bean,the,11
bill,Uncle,28
black,Crabbe,6
black,Dumbledore,8
black,George,4
black,Goshawk,8
black,Hagrid,68
black,Harry,3
black,Hermione,36
black,McGonagall,7
black,Ron,23
black,Seamus,4
black,The,3
black,Voldemort,4
black,day,3
black,face,12
black,forest,8
black,hall,12
black,mark,12
black,mercy,8
black,the,331
black,wee,4
black knight,Ron,8
black knight,The,4
black knight,the,12
bloody,Hagrid,4
bloody,Harry,12
bloody,Harry Potter,4
bloody,Snape,8
bloody,able,8
broom,Dean,4
broom,Dumbledore,4
broom,George Weasley,3
broom,Goyle,12
broom,Harry,115
broom,Harry Potter,4
broom,Ron,4
broom,Seamus Finnigan,8
broom,Snape,32
broom,stunned,8
broom,the,155
brothers,Gringotts,4
brothers,Harry,12
brothers,Harry Potter,4
brothers,Nick,8
brothers,Ron,40
brothers,Terry,8
brothers,gloomy,4
brothers,the,60
brothers,uncle,4
ceremony,Hall,4
ceremony,McGonagall,4
ceremony,the,4
clever,Ron,12
clever,The,3
clever,face,8
clever,magic,6
clever,the,4
count,Dudley,8
count,Harry,4
count,Harry Potter,8
count,hall,4
dawn,Hagrid,8
dawn,the,16
day,Dudley,20
day,Dumbledore,3
day,Fred,4
day,Gringotts,4
day,Hagrid,12
day,Harry,16
day,Hedwig,8
day,Hermione,6
day,McGonagall,6
day,Petunia,20
day,Piers,12
day,Quirrell,12
day,Ron,17
day,Uncle,4
day,Vernon,3
day,black,12
day,dawn,4
day,face,4
day,the,444
don,Dudley,4
don,Dumbledore,4
don,Fluffy,12
don,Gringotts,3
don,Hagrid,59
don,Harry,9
don,Harry Potter,2
don,Snape,4
don,VOLDEMORT,8
don,Vernon,3
don,the,46
evil,Fluffy,4
evil,Harry,3
evil,Lord,3
evil,Percy,1
evil,Quirrell,7
evil,The,8
evil,Voldemort,4
evil,the,18
face,Dudley,22
face,Dumbledore,11
face,Fang,6
face,Hagrid,18
face,Harry,248
face,Hermione,12
face,Hermione Granger,4
face,Malfoy,15
face,McGonagall,40
face,Neville,41
face,Peeves,4
face,Petunia,7
face,Ptolemy,4
face,Quirrell,15
face,Ron,64
face,Severus,7
face,Severus Snape,3
face,Snape,20
face,The,95
face,Uncle,40
face,Voldemort,3
face,able,20
face,black,22
face,day,10
face,evil,21
face,ice,3
face,ivy,12
face,mercy,4
face,rose,2
face,scarlet,1
face,tall,3
face,the,166
face,violet,4
fallen,the,72
fluffy,Hagrid,8
fluffy,the,4
forbidden,Fred,4
forbidden,Harry,4
forbidden,Harry Potter,20
forbidden,The,9
forbidden,face,12
forbidden,forest,20
forbidden,the,16
forest,Bane,16
forest,Dumbledore,16
forest,Fang,4
forest,Goyle,4
forest,Hagrid,25
forest,Harry,44
forest,Harry Potter,3
forest,Hermione,36
forest,Neville,3
forest,Snape,8
forest,The,32
forest,able,7
forest,black,12
forest,broom,8
forest,brothers,12
forest,day,8
forest,don,4
forest,fallen,8
forest,forbidden,8
forest,the,107
gloomy,Firenze,12
gloomy,Harry,6
gloomy,Ron,8
gloomy,Snape,3
gloomy,the,4
gorilla,Vernon,3
gorilla,ice,8
grim,Neville,12
group,Hagrid,4
group,The,3
group,the,15
hall,Dudley,8
hall,Dumbledore,46
hall,Goyle,12
hall,Hagrid,16
hall,Harry,12
hall,Harry Potter,4
hall,Peeves,8
hall,Petunia,8
hall,forest,3
hall,the,260
handsome,Dumbledore,4
handsome,Harry,6
handsome,the,12
holly,Hagrid,4
holly,The,8
holly,the,12
hope,Bane,4
hope,Ceremony,8
hope,Dumbledore,20
hope,Firenze,8
hope,Flitwick,8
hope,Fluffy,8
hope,Hagrid,20
hope,Harry,4
hope,Hermione,16
hope,Hermione Granger,12
hope,Ron,23
hope,Smeltings,4
hope,Snape,8
hope,The,4
hope,black,4
hope,face,12
hope,forest,8
hope,stunned,5
hope,the,24
ice,Harry,52
ice,Harry Potter,4
ice,Snape,4
ice,The,16
ice,black,4
ice,the,8
ice,zoo,20
ivy,Hagrid,12
kit,Hagrid,8
kit,Harry,4
lady,Harry,8
lady,gorilla,8
lady,ice,4
lady,the,4
magic,Don,4
magic,Dudley,4
magic,Dumbledore,16
magic,Hagrid,44
magic,Harry,75
magic,Harry Potter,44
magic,Hermione,4
magic,Hope,4
magic,Quirrell,4
magic,Ron,15
magic,Seamus,4
magic,Snape,8
magic,The,15
magic,Uncle,4
magic,Vernon,12
magic,clever,4
magic,hope,28
magic,miles,4
magic,the,88
mark,Goyle,4
mark,Harry,8
mark,Malfoy,8
mark,Neville,4
mark,The,4
mark,Voldemort,8
mark,the,16
mercy,Harry,9
mercy,Hermione,4
mercy,the,19
miles,Gringotts,4
miles,Ron,4
miles,the,44
newspaper,Hagrid,39
newspaper,Harry,8
newspaper,Vernon,12
newspaper,day,4
newspaper,the,20
pumpkin,Albus Dumbledore,8
pumpkin,Flitwick,8
pumpkin,the,16
rich,Flitwick,3
rich,Harry,4
rich,Ron,8
rich,Voldemort,4
rich,the,4
rob,Gringotts,36
rob,the,24
rose,Draco Malfoy,4
rose,Flitwick,4
rose,Hagrid,33
rose,Hall,8
rose,Hermione,16
rose,THE,8
rose,bald,4
rose,black,12
rose,the,31
rose,wee,8
scarlet,Crabbe,8
scarlet,Draco Malfoy,5
scarlet,Dumbledore,4
scarlet,Hagrid,12
scarlet,Harry,8
scarlet,Hermione,4
scarlet,Snape,4
scarlet,face,2
scarlet,the,16
shifty,Harry Potter,4
shifty,Nicolas Flamel,3
stunned,Hagrid,8
stunned,broom,3
stunned,face,4
stunned,the,51
tall,Hagrid,4
tall,Harry,28
tall,Harry Potter,24
tall,Ron,12
tall,THE,12
tall,bald,12
tall,black,20
tall,day,4
tall,face,8
tall,the,20
teddy,Hagrid,4
teddy,Harry,12
the,ALBUS DUMBLEDORE,15
the,Adrian Pucey,3
the,African prince,4
the,Albus Dumbledore,9
the,Algie,23
the,Angelina,18
the,Angelina Johnson,3
the,Anne,4
the,Apothecary,11
the,Argus Filch,8
the,Bane,9
the,Baruffio,9
the,Bertie Bott,7
the,Black,12
the,Blaise,3
the,Bloody Baron,24
the,Charlie,105
the,Crabbe,6
the,DUDLEY,3
the,Dean,24
the,Dean Thomas,6
the,Dedalus Diggle,1
the,Don,9
the,Doris Crockford,9
the,Draco,12
the,Draco Malfoy,9
the,Dudley,325
the,Dumbledore,211
the,Emeric the Evil,3
the,Fang,54
the,Firenze,33
the,Flitwick,32
the,Fluffy,48
the,Forest,3
the,Fred,214
the,Fred Weasley,3
the,Friar,21
the,George,34
the,George Weasley,10
the,Ginny,14
the,Godric,6
the,Gringotts,63
the,Griphook,51
the,Hagrid,307
the,Hall,18
the,Hannah,15
the,Harry,3274
the,Harry Potter,2180
the,Harvey,9
the,Hedwig,18
the,Hermione,869
the,Hermione Granger,18
the,Hope,18
the,James Potter,17
the,Jim,3
the,Lady,10
the,Lee,24
the,Lee Jordan,29
the,Lily,8
the,Lord,12
the,MAGIC,12
the,Magic,19
the,Malfoy,249
the,Malkin,21
the,Mandy,12
the,Marcus Flint,6
the,McGonagall,390
the,Merlin,16
the,Minerva McGonagall,2
the,Miss Granger,5
the,Morag,8
the,Mr. Potter,12
the,Neville,382
the,Neville Longbottom,4
the,Nicholas,15
the,Nick,10
the,Nicolas Flamel,20
the,Oliver Wood,6
the,Parvati,8
the,Parvati Patil,6
the,Peeves,27
the,Percy,54
the,Perenelle,6
the,Petunia,24
the,Piers,52
the,Ptolemy,3
the,Pumpkin,7
the,Quirrell,74
the,Ron,273
the,Rubeus,4
the,Seamus,10
the,Seamus Finnigan,8
the,Severus,6
the,Sirius Black,3
the,Smeltings,9
the,Snape,536
the,THE,24
the,Ted,9
the,Terence Higgs,3
the,The,1146
the,Tom,11
the,Uncle,88
the,Uric,4
the,Vernon,313
the,Vernon Dursley,7
the,Voldemort,27
the,Warty,6
the,Zabini,12
the,able,111
the,amber,6
the,angry,46
the,badger,12
the,ball,32
the,bean,12
the,bill,20
the,black,73
the,black knight,6
the,bloody,19
the,broom,95
the,brothers,15
the,ceremony,4
the,clever,4
the,count,19
the,day,55
the,don,20
the,evil,12
the,face,287
the,fallen,3
the,fluffy,3
the,forbidden,57
the,forest,72
the,gloomy,21
the,grim,8
the,group,6
the,hall,39
the,handsome,3
the,holly,7
the,hope,32
the,ice,53
the,magic,144
the,mark,15
the,mercy,3
the,miles,4
the,newspaper,12
the,pumpkin,3
the,rich,3
the,rob,16
the,rose,30
the,scarlet,14
the,shifty,6
the,stunned,6
the,tall,70
the,teddy,13
the,trolley,6
the,uncle,18
the,violet,6
the,zoo,15
the,zoo director,3
trolley,the,12
uncle,Harry,28
uncle,Harry Potter,4
uncle,Ron,8
uncle,The,4
uncle,Uncle,12
uncle,Vernon,6
uncle,able,4
uncle,brothers,6
uncle,face,16
uncle,the,35
violet,DUMBLEDORE,8
violet,Dudley,4
violet,Harry,8
violet,Petunia,4
violet,the,12
warty,Dudley,3
warty,the,6
wee,rose,3
wee,the,8
zoo,Ginny,8
zoo,Harry,36
zoo,Petunia,4
zoo,Uncle,8
zoo,the,16
zoo director,Piers,8
zoo director,the,4
