source,target,value
The,Hedwig,3
The,Hermione,30
The,James,7
The,James Potter,4
The,Lady,6
The,Lavender,18
The,Lord,3
The,Lupin,193
The,Magic,28
The,Malfoy,26
The,McGonagall,7
The,Miss Granger,16
The,Molly,4
The,Mr. Weasley,11
The,Neville,15
The,Neville Longbottom,8
The,Oliver Wood,3
The,Pansy,8
The,Parvati Patil,4
The,Percy,43
The,Peter,8
The,Ron,195
The,Rosmerta,16
The,Seamus Finnigan,8
The,Severus,24
The,Sirius,18
The,Snape,39
The,Trelawney,44
The,Trevor,4
The,Uncle,48
The,Voldemort,4
The,Wendelin the Weird,4
The,able,3
The,ancient,4
The,black,18
The,bloody,6
The,broom,3
The,day,25
The,evil,4
The,face,36
The,fallen,8
The,fallen fifty,4
The,forest,3
The,hall,26
The,handsome,8
The,hope,3
The,lady,4
The,magic,12
The,miles,8
The,rose,4
The,ruby,8
The,scarlet,10
The,the,365
The fates,Hermione,4
The fates,the,4
The fates,the fates,4
Tom,Harry,86
Tom,Harry Potter,23
Tom,Mr. Potter,4
Tom,The,7
Tom,the,8
Trelawney,Buckbeak,3
Trelawney,Day,4
Trelawney,Dean Thomas,2
Trelawney,Dumbledore,15
Trelawney,Flitwick,4
Trelawney,Grim,75
Trelawney,Hagrid,8
Trelawney,Harry,120
Trelawney,Harry Potter,7
Trelawney,Hermione,18
Trelawney,Lavender,12
Trelawney,Lavender Brown,10
Trelawney,Lupin,8
Trelawney,McGonagall,28
Trelawney,Minerva,8
Trelawney,Miss Granger,6
Trelawney,Neville,32
Trelawney,Parvati,4
Trelawney,Ron,74
Trelawney,The,48
Trelawney,The fates,3
Trelawney,Voldemort,4
Trelawney,ball,3
Trelawney,day,4
Trelawney,face,28
Trelawney,the,343
Trevor,The,8
Trevor,face,3
Trevor,the,15
Uncle,Brutus,33
Uncle,Dean Thomas,12
Uncle,Dudley,8
Uncle,Fubster,4
Uncle,Hagrid,3
Uncle,Harry,201
Uncle,Harry Potter,11
Uncle,Lupin,4
Uncle,McGonagall,4
Uncle,Petunia,125
Uncle,Ripper,4
Uncle,Ron,40
Uncle,The,23
Uncle,Vernon,109
Uncle,Wendelin the Weird,3
Uncle,able,11
Uncle,angry,4
Uncle,newspaper,4
Uncle,the,63
Vernon,Brutus,4
Vernon,Dudley,8
Vernon,Fubster,8
Vernon,HARRY,20
Vernon,Hagrid,4
Vernon,Harry,90
Vernon,Harry Potter,4
Vernon,Hedwig,32
Vernon,Hermione,20
Vernon,Hermione Granger,4
Vernon,Kit,4
Vernon,Magic,4
Vernon,Mr. Weasley,8
Vernon,Petunia,4
Vernon,RON,4
Vernon,Uncle,214
Vernon,Vernon Dursley,8
Vernon,Wendelin the Weird,8
Vernon,day,12
Vernon,hall,8
Vernon,hope,8
Vernon,magic,28
Vernon,newspaper,8
Vernon,the,232
Vernon,trolley,12
Vernon Dursley,the,12
Vincent Crabbe,Harry,12
Voldemort,Albus Dumbledore,6
Voldemort,Black,18
Voldemort,Draco,3
Voldemort,Dumbledore,9
Voldemort,Harry,21
Voldemort,Hermione,24
Voldemort,James,11
Voldemort,Lord,36
Voldemort,Lupin,3
Voldemort,Malfoy,6
Voldemort,Mr. Weasley,3
Voldemort,Peter,15
Voldemort,Sirius Black,8
Voldemort,The,3
Voldemort,face,16
Voldemort,handsome,3
Voldemort,the,174
Walden,Buckbeak,4
Walden,Harry,4
Walden,the,4
Wendelin the Weird,Harry,3
Wendelin the Weird,Hedwig,8
Wendelin the Weird,the,12
Zonko,Bill,4
Zonko,Harry,16
Zonko,Hermione,12
Zonko,Lupin,3
Zonko,Severus,7
Zonko,The,12
Zonko,butterbeer,20
Zonko,the,40
able,Black,4
able,Dumbledore,4
able,Harry,206
able,Harry Potter,4
able,Lady,7
able,Lupin,12
able,Malfoy,3
able,McGonagall,8
able,Miss Granger,4
able,Peeves,4
able,Ron,12
able,Sirius,23
able,Snape,8
able,The,36
able,Trelawney,8
able,Uncle,12
able,Vernon,4
able,magic,4
able,the,39
amber,Hedwig,4
amber,Hermione,8
ancient,Flitwick,3
ancient,Hermione,12
ancient,Magic,4
ancient,Ron,4
ancient,black,6
ancient,tall,6
ancient,the,4
angry,Crookshanks,8
angry,Dumbledore,6
angry,Flitwick,4
angry,Grim,4
angry,Harry,31
angry,Hermione,3
angry,Lupin,3
angry,McGonagall,4
angry,Oliver Wood,4
angry,Peeves,4
angry,Ron,16
angry,Sirius Black,12
angry,Snape,9
angry,The,16
angry,Uncle,16
angry,Vernon,3
angry,face,12
angry,the,47
angry,uncle,8
bald,Black,7
bald,Crookshanks,4
bald,Hermione,4
bald,Ron,8
bald,fallen,4
bald,forest,8
bald,the,36
ball,Flitwick,4
ball,George,4
ball,Hermione,20
ball,Parvati,8
ball,Ron,8
ball,The fates,8
ball,Trelawney,16
ball,black,12
ball,broom,4
ball,day,16
ball,handsome,8
ball,the,60
black,Crookshanks,12
black,Dumbledore,4
black,Flitwick,8
black,Ginny,8
black,Goyle,12
black,Hagrid,40
black,Harry,15
black,Hermione,47
black,Kit,4
black,Lupin,4
black,Oliver,4
black,Oliver Wood,4
black,Percy,8
black,Seamus,12
black,Sirius,3
black,Sirius Black,4
black,Snape,6
black,The,4
black,Voldemort,4
black,bald,12
black,broom,3
black,day,12
black,face,8
black,fallen,4
black,one-eyed,12
black,the,315
bloody,Lupin,4
bloody,The,20
bloody,Uncle,12
blossom,Harry Potter,4
blossom,THE,8
broom,Davies,4
broom,Draco Malfoy,8
broom,Dumbledore,4
broom,Flitwick,8
broom,Fred Weasley,8
broom,Harry,182
broom,Harry Potter,4
broom,McGonagall,4
broom,Montague,12
broom,Penelope,4
broom,Ron,8
broom,The,4
broom,Uncle,4
broom,day,20
broom,evil,4
broom,face,3
broom,fallen,12
broom,hall,12
broom,miles,4
broom,the,189
brothers,Black,4
brothers,Fred,8
brothers,Ginny,12
butterbeer,Harry,79
butterbeer,Harry Potter,4
butterbeer,Hermione,4
butterbeer,Lupin,3
butterbeer,McGonagall,12
butterbeer,Ron,4
butterbeer,The,23
butterbeer,Zonko,4
butterbeer,pumpkin,3
chambers,Harry,4
chambers,the,8
clever,Buckbeak,4
clever,Hagrid,2
clever,Molly,4
clever,Ron,4
clever,The,3
clever,the,11
count,Dumbledore,8
count,Harry,27
count,Hermione,4
count,Lupin,8
count,Neville,12
count,Peter Pettigrew,4
count,Ron,4
count,Sirius,8
count,the,8
daisy,Snape,4
daisy,the,8
dawn,Crookshanks,8
dawn,Flitwick,8
dawn,the,8
day,Crookshanks,4
day,Hagrid,14
day,Harry,7
day,Harry Potter,3
day,Hermione,3
day,Malfoy,6
day,McGonagall,6
day,Parvati,16
day,Percy,4
day,Peter Pettigrew,3
day,Petunia,8
day,Ron,4
day,Rosmerta,7
day,Seamus Finnigan,8
day,The,9
day,Trelawney,8
day,Vernon,3
day,face,4
day,fallen,8
day,the,453
don,Don,3
don,Dumbledore,4
don,Hagrid,60
don,Harry,14
don,Marsh,4
don,THE,4
don,the,16
duke,Ron,4
duke,the,8
evil,Harry,18
evil,Peter,5
evil,Ron,4
evil,Snape,2
evil,The,6
evil,Vernon,8
evil,broom,3
evil,face,2
evil,hall,4
evil,the,8
face,Alicia,8
face,Black,74
face,Buckbeak,6
face,Crookshanks,13
face,Dean Thomas,4
face,Dudley,11
face,Dumbledore,7
face,Face,3
face,Fang,3
face,Fred,6
face,Fubster,3
face,George,3
face,Goyle,3
face,Gringotts,12
face,Hagrid,31
face,Harry,512
face,Harry Potter,9
face,Hedwig,11
face,Hermione,54
face,James,6
face,Lavender,3
face,Lupin,132
face,Malfoy,27
face,McGonagall,67
face,Miss Granger,4
face,Neville,51
face,Pansy Parkinson,12
face,Percy,4
face,Peter,11
face,Petunia,7
face,Remus,6
face,Ripper,4
face,Ron,78
face,Seamus,3
face,Seamus Finnigan,6
face,Severus,4
face,Sirius,27
face,Sirius Black,4
face,Snape,59
face,The,114
face,Trelawney,11
face,Uncle,29
face,Vernon,7
face,Vincent Crabbe,4
face,Voldemort,18
face,able,12
face,black,3
face,broom,6
face,count,3
face,don,4
face,gorilla,4
face,group,3
face,handsome,3
face,ice,4
face,newspaper,3
face,rose,4
face,stunned,16
face,the,217
fallen,Harry,9
fallen,Ron,3
fallen,angry,4
fallen,bald,3
fallen,the,144
fallen fifty,Grim,12
fluffy,Black,4
fluffy,Harry,4
fluffy,Hedwig,3
fluffy,Neville Longbottom,12
fluffy,face,12
fluffy,the,12
forbidden,Davey Gudgeon,12
forbidden,Harry Potter,12
forbidden,McGonagall,4
forbidden,Neville,8
forbidden,The,8
forbidden,face,4
forest,Buckbeak,8
forest,Dumbledore,12
forest,Grim,12
forest,Hagrid,4
forest,Harry,42
forest,Harry Potter,7
forest,Hermione,23
forest,Lupin,4
forest,Malfoy,6
forest,The,3
forest,the,56
foul-smelling,the,12
fry,Harry Potter,4
fry,Petunia,8
glossy,Buckbeak,6
glossy,Malfoy,3
glossy,the,12
gorilla,Harry,4
gorilla,Malfoy,6
grim,Lee Jordan,7
group,Crabbe,12
group,George,4
group,Hagrid,8
group,Hermione,52
group,Ron,7
group,THE,12
group,one-eyed,4
group,the,15
hall,Black,4
hall,Dudley,12
hall,Dumbledore,64
hall,Forbidden,12
hall,George,4
hall,Goyle,20
hall,Hagrid,7
hall,Harry,12
hall,Harry Potter,24
hall,Hedwig,4
hall,Percy,12
hall,Ron,24
hall,Snape,4
hall,face,4
hall,the,281
handsome,Harry,12
handsome,Hedwig,8
handsome,Hermione,12
handsome,Mr. Potter,3
handsome,The,3
handsome,the,42
holly,Hall,8
holly,Harry,12
holly,Ron,4
hope,Black,12
hope,Dumbledore,20
hope,Hagrid,12
hope,Hall,12
hope,Harry Potter,16
hope,Hermione,19
hope,Lupin,8
hope,Magic,8
hope,Oliver,4
hope,Percy,8
hope,Peter,5
hope,Ron,15
hope,Snape,4
hope,the,68
hope,uncle,12
ice,Harry,16
ice,Ice,4
ice,McGonagall,4
ice,Neville,4
ice,the,16
lady,Cadogan,3
lady,Harry,16
lady,McGonagall,4
lady,Percy,4
lady,The,4
lady,face,8
lady,the,20
loony,Peeves,12
magic,Black,8
magic,Harry,40
magic,Harry Potter,8
magic,Hermione,4
magic,Magic,12
magic,Trelawney,4
magic,face,4
magic,tall,8
magic,the,104
mark,Ginny,8
mark,Harry,12
mark,Hermione,4
mark,Ron,4
mark,the,20
marsh,day,4
marsh,the,8
mercy,James,8
mercy,the,13
miles,Harry,3
miles,the,31
newspaper,Arthur Weasley,8
newspaper,Harry,4
newspaper,Harry Potter,4
newspaper,black,4
newspaper,the,26
one-eyed,George,8
one-eyed,Harry,12
one-eyed,Harry Potter,4
one-eyed,Hermione,12
one-eyed,Severus Snape,4
one-eyed,duke,4
one-eyed,the,112
portly,Hagrid,12
portly,Harry,4
portly,Neville,6
pumpkin,Angelina Johnson,8
pumpkin,Buckbeak,40
pumpkin,Don,8
pumpkin,Hagrid,28
pumpkin,Harry,8
pumpkin,Harry Potter,4
pumpkin,Hermione,12
pumpkin,scarlet,4
pumpkin,the,8
rose,Alicia Spinnet,4
rose,Black,8
rose,Cho,8
rose,Hagrid,4
rose,Harry,3
rose,Hermione,24
rose,James,8
rose,Remus,4
rose,face,4
rose,the,86
ruby,Harry Potter,12
ruby,Ron,4
ruby,face,4
ruby,the,4
scarlet,Angelina,4
scarlet,Crabbe,8
scarlet,George,4
scarlet,Ginny,4
scarlet,Hall,12
scarlet,Harry,33
scarlet,Hermione,4
scarlet,Marcus Flint,8
scarlet,Miss Granger,4
scarlet,Ron,4
scarlet,Snape,8
scarlet,THE,8
scarlet,broom,12
scarlet,day,8
scarlet,the,8
stunned,Black,4
stunned,Goyle,4
stunned,Harry,8
stunned,Ron,12
stunned,Sirius,4
stunned,face,4
stunned,the,72
tall,Angelina,7
tall,Ginny,4
tall,Harry Potter,8
tall,Hermione,8
tall,Katie,4
tall,Lavender Brown,4
tall,Lupin,4
tall,Ron,8
tall,black,32
tall,magic,4
tall,the,4
the,Albus Dumbledore,6
the,Ancient,12
the,Angelina,24
the,Angelina Johnson,3
the,Apothecary,4
the,BROOM,4
the,Bathilda,8
the,Bilius,8
the,Bill,16
the,Black,507
the,Brutus,3
the,Buckbeak,173
the,CROOKSHANKS,6
the,Cadogan,54
the,Charlie,12
the,Cho,29
the,Cho Chang,12
the,Cornelius,12
the,Cornelius Fudge,27
the,Crabbe,12
the,Crookshanks,150
the,Davies,6
the,Dean,21
the,Dean Thomas,10
the,Don,12
the,Draco,33
the,Draco Malfoy,12
the,Dudley,51
the,Dumbledore,209
the,Errol,26
the,Fang,30
the,Flitwick,24
the,Florean Fortescue,3
the,Forbidden,8
the,Forest,47
the,Fred,519
the,Fred Weasley,6
the,Fubster,4
the,George,57
the,George Weasley,47
the,Ginny,14
the,Goyle,6
the,Grim,15
the,Gringotts,20
the,HARRY,9
the,HARRY POTTER,4
the,HERMIONE,9
the,Hagrid,184
the,Hall,30
the,Harry,4674
the,Harry Potter,2972
the,Hedwig,21
the,Hermes,12
the,Hermione,1775
the,Hope,3
the,James,28
the,James Potter,28
the,Katie,4
the,Katie Bell,12
the,Kit,6
the,LORD,4
the,Lady,9
the,Lavender,53
the,Lavender Brown,6
the,Lee,28
the,Lee Jordan,28
the,Lily,34
the,Loony,8
the,Lord,69
the,Lucius Malfoy,14
the,Lupin,341
the,MAGIC,20
the,Magic,59
the,Malfoy,355
the,Malkin,3
the,Marsh,9
the,McGonagall,359
the,Merlin,24
the,Minerva,6
the,Miss Granger,21
the,Molly,11
the,Montague,4
the,Mr. Weasley,105
the,Neville,331
the,Neville Longbottom,27
the,Nick,6
the,Oliver,9
the,Oliver Wood,9
the,Parvati,46
the,Parvati Patil,6
the,Peeves,12
the,Penelope,6
the,Penelope Clearwater,3
the,Penny,15
the,Percy,57
the,Peter,61
the,Peter Pettigrew,12
the,Petunia,15
the,Poppy,3
the,RON,3
the,Remus,13
the,Ripper,33
the,Ron,456
the,Rosmerta,80
the,SIRIUS BLACK,4
the,Seamus,11
the,Seamus Finnigan,26
the,Severus,23
the,Severus Snape,4
the,Sirius,284
the,Sirius Black,65
the,Snape,652
the,Stanley,3
the,THE,35
the,The,1453
the,Tom,77
the,Trelawney,238
the,Uncle,104
the,Vernon,166
the,Voldemort,18
the,Walden,6
the,Zonko,24
the,able,155
the,ancient,9
the,angry,42
the,bald,12
the,ball,33
the,black,56
the,bloody,19
the,blossom,3
the,broom,124
the,brothers,3
the,butterbeer,51
the,chambers,3
the,clever,4
the,count,45
the,dawn,6
the,day,35
the,don,21
the,evil,18
the,face,486
the,fallen,9
the,fallen fifty,4
the,fluffy,24
the,forbidden,42
the,forest,76
the,fry,3
the,gorilla,8
the,group,23
the,hall,51
the,handsome,17
the,holly,7
the,hope,77
the,ice,19
the,lady,12
the,magic,48
the,mark,12
the,mercy,3
the,newspaper,15
the,one-eyed,36
the,portly,3
the,pumpkin,24
the,rose,20
the,ruby,16
the,scarlet,48
the,stunned,12
the,tall,9
the,the fates,3
the,uncle,33
the fates,Hermione,4
the fates,the,8
trolley,Harry,4
trolley,Hermione,12
trolley,the,8
uncle,Black,8
uncle,Buckbeak,4
uncle,Grim,4
uncle,Harry,33
uncle,McGonagall,17
uncle,Ron,4
uncle,The,4
uncle,Uncle,4
uncle,angry,8
uncle,hope,3
uncle,the,60
